"Datum";"Steiermark"
"2021-12-19";"16.263358473469605"
"2021-12-18";"16.265426124797266"
"2021-12-17";"16.278043693344383"
"2021-12-16";"16.30372895887897"
"2021-12-15";"16.29241768200584"
"2021-12-14";"16.297840855586198"
"2021-12-13";"16.30739128968053"
"2021-12-12";"16.3321686844885"
"2021-12-11";"16.324149020618904"
"2021-12-10";"16.377039472340773"
"2021-12-09";"16.404647983595353"
"2021-12-08";"16.335879956657113"
"2021-12-07";"16.379897961291388"
"2021-12-06";"16.463955228015738"
"2021-12-05";"16.480994701047276"
"2021-12-04";"16.47058823529412"
"2021-12-03";"16.55417506549329"
"2021-12-02";"16.660283416315586"
"2021-12-01";"16.692043885987506"
"2021-11-30";"16.817826033879808"
"2021-11-29";"16.938811087221804"
"2021-11-28";"17.05899170875822"
"2021-11-27";"17.180248266060683"
"2021-11-26";"17.26529638137287"
"2021-11-25";"17.43399932016467"
"2021-11-24";"17.567680959318956"
"2021-11-23";"17.748317704179218"
"2021-11-22";"17.909348131079184"
"2021-11-21";"17.992581520234733"
"2021-11-20";"18.11466760464298"
"2021-11-19";"18.294408200551338"
"2021-11-18";"18.49093052190426"
"2021-11-17";"18.67679120624052"
"2021-11-16";"18.74175613176832"
"2021-11-15";"19.034035436246167"
"2021-11-14";"19.12360146893913"
"2021-11-13";"19.209010269565294"
"2021-11-12";"19.387389903892316"
"2021-11-11";"19.56145616327107"
"2021-11-10";"19.69794115551756"
"2021-11-09";"19.92959653398321"
"2021-11-08";"20.12963301077232"
"2021-11-07";"20.254677515744955"
"2021-11-06";"20.46968625553612"
"2021-11-05";"20.526817595483354"
"2021-11-04";"20.739157572204043"
"2021-11-03";"20.941657745832696"
"2021-11-02";"21.125740173681212"
"2021-11-01";"21.29027857623089"
"2021-10-31";"21.36216850963891"
"2021-10-30";"21.492666686366636"
"2021-10-29";"21.64704014920783"
"2021-10-28";"21.76911544227886"
"2021-10-27";"21.90104271508515"
"2021-10-26";"21.99079925180729"
"2021-10-25";"22.058449809402795"
"2021-10-24";"22.11811296874681"
"2021-10-23";"22.20285992517042"
"2021-10-22";"22.314526602213927"
"2021-10-21";"22.4015079332201"
"2021-10-20";"22.500910652026853"
"2021-10-19";"22.613643495178128"
"2021-10-18";"22.692619115219195"
"2021-10-17";"22.72008434370058"
"2021-10-16";"22.73039490230474"
"2021-10-15";"22.78730785143694"
"2021-10-14";"22.86815925697122"
"2021-10-13";"22.923921635652786"
"2021-10-12";"22.995403062481916"
"2021-10-11";"23.070794935836705"
"2021-10-10";"23.061248692764654"
"2021-10-09";"23.086807692723013"
"2021-10-08";"23.15025457696891"
"2021-10-07";"23.188878027587705"
"2021-10-06";"23.247703022310382"
"2021-10-05";"23.316571928290337"
"2021-10-04";"23.396823304554143"
"2021-10-03";"23.430105870182466"
"2021-10-02";"23.465325790907187"
"2021-10-01";"23.52472970881514"
"2021-09-30";"23.58291735995563"
"2021-09-29";"23.64507913204987"
"2021-09-28";"23.70942020096131"
"2021-09-27";"23.76636455186304"
"2021-09-26";"23.81299400190594"
"2021-09-25";"23.83465061972337"
"2021-09-24";"23.87461887242493"
"2021-09-23";"23.93170104546121"
"2021-09-22";"23.96799746872634"
"2021-09-21";"24.021473226420223"
"2021-09-20";"24.07054337464252"
"2021-09-19";"24.051625217282634"
"2021-09-18";"24.08637873754153"
"2021-09-17";"24.142138694705153"
"2021-09-16";"24.210056837025263"
"2021-09-15";"24.264663723410354"
"2021-09-14";"24.276699196524017"
"2021-09-13";"24.34526005164146"
"2021-09-12";"24.364039647882443"
"2021-09-11";"24.3837549594568"
"2021-09-10";"24.438312968072527"
"2021-09-09";"24.495157933896785"
"2021-09-08";"24.54431028856464"
"2021-09-07";"24.603666016332348"
"2021-09-06";"24.664176045533864"
"2021-09-05";"24.694109780275216"
"2021-09-04";"24.723112880683086"
"2021-09-03";"24.76780185758514"
"2021-09-02";"24.818930332413238"
"2021-09-01";"24.851693413060435"
"2021-08-31";"24.895184404386857"
"2021-08-30";"24.91398742436825"
"2021-08-29";"24.949210535695194"
"2021-08-28";"24.961054096157735"
"2021-08-27";"25.006254541988824"
"2021-08-26";"25.034903285085257"
"2021-08-25";"25.13121555218135"
"2021-08-24";"25.180287021730276"
"2021-08-23";"25.235608379854735"
"2021-08-22";"25.261994039034708"
"2021-08-21";"25.29283590354774"
"2021-08-20";"25.31431946671167"
"2021-08-19";"25.362625152477687"
"2021-08-18";"25.415113520840396"
"2021-08-17";"25.45238585816961"
"2021-08-16";"25.4828879797011"
"2021-08-15";"25.51448332867371"
"2021-08-14";"25.54242671307057"
"2021-08-13";"25.56354331668088"
"2021-08-12";"25.602850727325976"
"2021-08-11";"25.622540993621858"
"2021-08-10";"25.651062372325722"
"2021-08-09";"25.666458494054837"
"2021-08-08";"25.682812365980077"
"2021-08-07";"25.69099711956855"
"2021-08-06";"25.711166447909125"
"2021-08-05";"25.731683362797092"
"2021-08-04";"25.753498716011155"
"2021-08-03";"25.757985590282047"
"2021-08-02";"25.777001255013904"
"2021-08-01";"25.792551554324405"
"2021-07-31";"25.80557745368546"
"2021-07-30";"25.82307189784171"
"2021-07-29";"25.845690739963977"
"2021-07-28";"25.86834924123625"
"2021-07-27";"25.88784815757606"
"2021-07-26";"25.911542076881215"
"2021-07-25";"25.912955240134142"
"2021-07-24";"25.89301185731614"
"2021-07-23";"25.89814058283196"
"2021-07-22";"25.908724998451916"
"2021-07-21";"25.9247784868951"
"2021-07-20";"25.944712462639366"
"2021-07-19";"25.935848775768402"
"2021-07-18";"25.944537502326448"
"2021-07-17";"25.962577136542546"
"2021-07-16";"25.98064187468161"
"2021-07-15";"25.997438798473226"
"2021-07-14";"26.010050751318538"
"2021-07-13";"26.01425745530549"
"2021-07-12";"26.024618218477354"
"2021-07-11";"26.037256562235395"
"2021-07-10";"26.04471570031762"
"2021-07-09";"26.05023172372552"
"2021-07-08";"26.05607476635514"
"2021-07-07";"26.059322033898304"
"2021-07-06";"26.062570110931073"
"2021-07-05";"26.065494072624375"
"2021-07-04";"26.067768718677538"
"2021-07-03";"26.067768718677538"
"2021-07-02";"26.069393708935408"
"2021-07-01";"26.070043761766428"
"2021-06-30";"26.04413414786186"
"2021-06-29";"26.044783562736882"
"2021-06-28";"26.04608248965139"
"2021-06-27";"26.047381546134662"
"2021-06-26";"26.047056769865712"
"2021-06-25";"26.047381546134662"
"2021-06-24";"26.03750997605746"
"2021-06-23";"26.038808799321597"
"2021-06-22";"26.035886629175653"
"2021-06-21";"25.90033918595371"
"2021-06-20";"25.876367082766965"
"2021-06-19";"25.877335195670067"
"2021-06-18";"25.87959440751319"
"2021-06-17";"25.86938083121289"
"2021-06-16";"25.87131701718933"
"2021-06-15";"25.873576267169"
"2021-06-14";"25.879387579391324"
"2021-06-13";"25.869169141687674"
"2021-06-12";"25.87207488299532"
"2021-06-11";"25.87207488299532"
"2021-06-10";"25.87821136993484"
"2021-06-09";"25.87885748526915"
"2021-06-08";"25.886936650058068"
"2021-06-07";"25.899550224887555"
"2021-06-06";"25.879736079176247"
"2021-06-05";"25.88308846514536"
"2021-06-04";"25.891829689298042"
"2021-06-03";"25.901873193438192"
"2021-06-02";"25.899730863115728"
"2021-06-01";"25.903101357783456"
"2021-05-31";"25.905826617704193"
"2021-05-30";"26.254138018843904"
"2021-05-29";"25.855255729931127"
"2021-05-28";"25.863476000954186"
"2021-05-27";"25.879722107061646"
"2021-05-26";"25.886021045749988"
"2021-05-25";"25.915670232850847"
"2021-05-24";"25.906801007556673"
"2021-05-23";"25.92377879719716"
"2021-05-22";"25.92489849443926"
"2021-05-21";"25.905035898600648"
