"Datum";"Tirol"
"2022-04-15";"2.724613857370067"
"2022-04-14";"2.7230117204410265"
"2022-04-13";"2.722009737140043"
"2022-04-12";"2.725956899324542"
"2022-04-11";"2.7261641929748226"
"2022-04-10";"2.731622772314532"
"2022-04-09";"2.734375"
"2022-04-08";"2.7386319791270375"
"2022-04-07";"2.7446971909443922"
"2022-04-06";"2.7480047155110503"
"2022-04-05";"2.7561987289955368"
"2022-04-04";"2.7587524217534862"
"2022-04-03";"2.7438106962111886"
"2022-04-02";"2.744476125522806"
"2022-04-01";"2.747916415025969"
"2022-03-31";"2.7588069606821777"
"2022-03-30";"2.7651655504615062"
"2022-03-29";"2.77396365496117"
"2022-03-28";"2.770787188461012"
"2022-03-27";"2.7751795580498464"
"2022-03-26";"2.7834906324834483"
"2022-03-25";"2.796553559095592"
"2022-03-24";"2.8181535822464876"
"2022-03-23";"2.825603521401224"
"2022-03-22";"2.84570561088872"
"2022-03-21";"2.7978991009456378"
"2022-03-20";"2.6567653367148494"
"2022-03-19";"2.672016617990395"
"2022-03-18";"2.6826973464818256"
"2022-03-17";"2.7103694946559695"
"2022-03-16";"2.733019486034604"
"2022-03-15";"2.765984226829126"
"2022-03-14";"2.795239396725222"
"2022-03-13";"2.82649113109894"
"2022-03-12";"2.845576062976175"
"2022-03-11";"2.870535343665983"
"2022-03-10";"2.905605005785354"
"2022-03-09";"2.9315055047522454"
"2022-03-08";"2.970034473614426"
"2022-03-07";"3.012777404169469"
"2022-03-06";"3.043223981285023"
"2022-03-05";"3.0651629673517338"
"2022-03-04";"3.0822650678926697"
"2022-03-03";"3.1173527984612215"
"2022-03-02";"3.136643332956983"
"2022-03-01";"3.1742967753005393"
"2022-02-28";"3.2157375145180023"
"2022-02-27";"3.2366006195569583"
"2022-02-26";"3.2536124667829722"
"2022-02-25";"3.2773271247015554"
"2022-02-24";"3.302925448254168"
"2022-02-23";"3.3230629642931406"
"2022-02-22";"3.324897027442807"
"2022-02-21";"3.3480808322372355"
"2022-02-20";"3.3818217319144783"
"2022-02-19";"3.4505016375937334"
"2022-02-18";"3.4532534751852233"
"2022-02-17";"3.465308853163046"
"2022-02-16";"3.504038759124679"
"2022-02-15";"3.54206250409487"
"2022-02-14";"3.5851950097401253"
"2022-02-13";"3.6232035821545705"
"2022-02-12";"3.658820294820549"
"2022-02-11";"3.682245616424944"
"2022-02-10";"3.731971127918164"
"2022-02-09";"3.7721696735001813"
"2022-02-08";"3.8317061502206"
"2022-02-07";"3.887360908878463"
"2022-02-06";"3.9285925885414534"
"2022-02-05";"3.978810520715261"
"2022-02-04";"4.024578004277284"
"2022-02-03";"4.091828238372785"
"2022-02-02";"4.169619540419584"
"2022-02-01";"4.267992051674079"
"2022-01-31";"4.315402007140303"
"2022-01-30";"4.388511760080987"
"2022-01-29";"4.476266353572626"
"2022-01-28";"4.521963824289405"
"2022-01-27";"4.610608719125388"
"2022-01-26";"4.709870851255321"
"2022-01-25";"4.818664557677098"
"2022-01-24";"4.937485529057652"
"2022-01-23";"5.030192951832806"
"2022-01-22";"5.084099226358641"
"2022-01-21";"5.1772903288459435"
"2022-01-20";"5.2830749602066165"
"2022-01-19";"5.402255900998752"
"2022-01-18";"5.502089891119253"
"2022-01-17";"5.683711136875491"
"2022-01-16";"5.748365792843184"
"2022-01-15";"5.827696932431509"
"2022-01-14";"5.9442094480177845"
"2022-01-13";"6.041504355832566"
"2022-01-12";"6.16374015463545"
"2022-01-11";"6.21800364730956"
"2022-01-10";"6.314051553598786"
"2022-01-09";"6.394401882125837"
"2022-01-08";"6.458934732769192"
"2022-01-07";"6.547352491545577"
"2022-01-06";"6.606985640713991"
"2022-01-05";"6.681058254415959"
"2022-01-04";"6.73015873015873"
"2022-01-03";"6.825993512086355"
"2022-01-02";"6.88188797455"
"2022-01-01";"6.913137406758244"
"2021-12-31";"6.922231517477814"
"2021-12-30";"6.9497624399924245"
"2021-12-29";"6.956679984448801"
"2021-12-28";"6.965661530286929"
"2021-12-27";"6.987758913978854"
"2021-12-26";"7.0077436403472095"
"2021-12-25";"7.021542225611034"
"2021-12-24";"7.026586858519631"
"2021-12-23";"7.044209356931856"
"2021-12-22";"7.052471739497216"
"2021-12-21";"7.071980239060002"
"2021-12-20";"7.091416501963711"
"2021-12-19";"7.101729079666941"
"2021-12-18";"7.116558142706167"
"2021-12-17";"7.1359592523907605"
"2021-12-16";"7.152585638293316"
"2021-12-15";"7.133158012341222"
"2021-12-14";"7.117775457910221"
"2021-12-13";"7.142980830836898"
"2021-12-12";"7.152343173591882"
"2021-12-11";"7.165092780995113"
"2021-12-10";"7.191544698417686"
"2021-12-09";"7.1935512135284325"
"2021-12-08";"7.1711676875620665"
"2021-12-07";"7.19246688376444"
"2021-12-06";"7.186330003371364"
"2021-12-05";"7.162750140140764"
"2021-12-04";"7.034312409386243"
"2021-12-03";"7.017953740811961"
"2021-12-02";"7.05671609383623"
"2021-12-01";"7.0648507721198195"
"2021-11-30";"7.036366809659848"
"2021-11-29";"7.090092431047923"
"2021-11-28";"7.156591473995217"
"2021-11-27";"7.205182443151771"
"2021-11-26";"7.228296064911813"
"2021-11-25";"7.316156270784535"
"2021-11-24";"7.421514538707714"
"2021-11-23";"7.380919178436958"
"2021-11-22";"7.482429921641489"
"2021-11-21";"7.616169714162376"
"2021-11-20";"7.696542268662297"
"2021-11-19";"7.804189617584177"
"2021-11-18";"7.925668627472066"
"2021-11-17";"8.063986694969035"
"2021-11-16";"8.156733750430618"
"2021-11-15";"8.25628219837574"
"2021-11-14";"8.374463028973587"
"2021-11-13";"8.485858831428935"
"2021-11-12";"8.601872931677892"
"2021-11-11";"8.73732015782008"
"2021-11-10";"8.830554684295608"
"2021-11-09";"8.927591379751929"
"2021-11-08";"9.033579741086744"
"2021-11-07";"9.116156269848188"
"2021-11-06";"9.172817383240812"
"2021-11-05";"9.249314514600524"
"2021-11-04";"9.309137217446674"
"2021-11-03";"9.367741604321994"
"2021-11-02";"9.459757156371081"
"2021-11-01";"9.525425055782456"
"2021-10-31";"9.568184801155008"
"2021-10-30";"9.609300854160075"
"2021-10-29";"9.658955401860243"
"2021-10-28";"9.718198929396218"
"2021-10-27";"9.761853679467926"
"2021-10-26";"9.801410216655658"
"2021-10-25";"9.850147684470096"
"2021-10-24";"9.885238768628305"
"2021-10-23";"9.914763041254687"
"2021-10-22";"9.944192154073425"
"2021-10-21";"9.964403029178522"
"2021-10-20";"9.958483331264397"
"2021-10-19";"9.999169044123757"
"2021-10-18";"10.03140022786006"
"2021-10-17";"10.065663817981571"
"2021-10-16";"10.086052749217702"
"2021-10-15";"10.105392808655367"
"2021-10-14";"10.131058288665002"
"2021-10-13";"10.063335679099227"
"2021-10-12";"9.928077845155832"
"2021-10-11";"9.920438647315688"
"2021-10-10";"9.929419086550022"
"2021-10-09";"9.942216179469748"
"2021-10-08";"9.953493647912886"
"2021-10-07";"9.969183577829218"
"2021-10-06";"9.921678440960328"
"2021-10-05";"9.935801625599636"
"2021-10-04";"9.969149908592321"
"2021-10-03";"9.979554780321118"
"2021-10-02";"9.985550993548017"
"2021-10-01";"9.998137882629308"
"2021-09-30";"10.013628864500395"
"2021-09-29";"10.026718763467118"
"2021-09-28";"10.046779417056495"
"2021-09-27";"10.067791720755805"
"2021-09-26";"10.085539244018033"
"2021-09-25";"10.092830908933166"
"2021-09-24";"10.105689879832054"
"2021-09-23";"10.123865053810228"
"2021-09-22";"10.123015700114738"
"2021-09-21";"10.129824765675032"
"2021-09-20";"10.128242494899446"
