"Datum";"Burgenland"
"2022-04-18";"0.7881997151125606"
"2022-04-17";"0.514333712403959"
"2022-04-16";"1.3993884772549274"
"2022-04-15";"1.5697197716224722"
"2022-04-14";"1.215697865682085"
"2022-04-13";"1.679934138566178"
"2022-04-12";"1.803507822715181"
"2022-04-11";"1.4628452339800913"
"2022-04-10";"0.7247429583873968"
"2022-04-09";"1.2791546224072488"
"2022-04-08";"1.7834688469072346"
"2022-04-07";"2.177568704463515"
"2022-04-06";"2.1909280216688125"
"2022-04-05";"2.5282507811025776"
"2022-04-04";"2.524910951801253"
"2022-04-03";"0.9952691317946739"
"2022-04-02";"2.9891472246853463"
"2022-04-01";"2.3946576090496015"
"2022-03-31";"2.414696584857548"
"2022-03-30";"3.8474833551257195"
"2022-03-29";"3.8808816481389634"
"2022-03-28";"3.0091862004932928"
"2022-03-27";"2.7152812219767446"
"2022-03-26";"3.840803696523071"
"2022-03-25";"4.154747650847566"
"2022-03-24";"4.889510097138936"
"2022-03-23";"4.649042387443578"
"2022-03-22";"6.896747507234905"
"2022-03-21";"4.111329869930348"
"2022-03-20";"4.882830438536287"
"2022-03-19";"6.238801134873997"
"2022-03-18";"4.371836555433652"
"2022-03-17";"7.594771831211706"
"2022-03-16";"5.954915644261422"
"2022-03-15";"5.838021618715068"
"2022-03-14";"3.4801021319800345"
"2022-03-13";"6.228781646970024"
"2022-03-12";"4.428613653556167"
"2022-03-11";"5.6309522020329545"
"2022-03-10";"6.111887621423669"
"2022-03-09";"5.457281078364085"
"2022-03-08";"6.125246938628967"
"2022-03-07";"3.453383497569439"
"2022-03-06";"3.500141107787981"
"2022-03-05";"3.2095759585727572"
"2022-03-04";"4.735877949278012"
"2022-03-03";"3.653773255648904"
"2022-03-02";"3.810745232811151"
"2022-03-01";"4.251602700585973"
"2022-02-28";"3.0125260297946173"
"2022-02-27";"2.788757466605882"
"2022-02-26";"2.0439755324105384"
"2022-02-25";"2.775398149400584"
"2022-02-24";"3.216255617175406"
"2022-02-23";"3.523519912897252"
"2022-02-22";"3.967717209973398"
"2022-02-21";"2.033956044506565"
"2022-02-20";"2.9891472246853463"
"2022-02-19";"2.251044949092652"
"2022-02-18";"2.905651492152236"
"2022-02-17";"1.9738391170827256"
"2022-02-16";"2.6317854894436348"
"2022-02-15";"2.5349304397052266"
"2022-02-14";"2.1007526305330533"
"2022-02-13";"2.57500839132112"
"2022-02-12";"1.9771789463840501"
"2022-02-11";"2.625105830840986"
"2022-02-10";"2.735320197784691"
"2022-02-09";"2.6551642945529053"
"2022-02-08";"4.238243383380675"
"2022-02-07";"2.872253199138992"
"2022-02-06";"1.5530206251158503"
"2022-02-05";"3.53687923010255"
"2022-02-04";"3.7239096709767163"
"2022-02-03";"3.50682076639063"
"2022-02-02";"3.7573079639899603"
"2022-02-01";"4.618983923731658"
"2022-01-31";"2.6518244652515808"
"2022-01-30";"1.6598951627582315"
"2022-01-29";"3.0325650056025637"
"2022-01-28";"3.286392032503219"
"2022-01-27";"4.281661164297893"
"2022-01-26";"3.9743968685760467"
"2022-01-25";"2.511551634595956"
"2022-01-24";"2.053995020314512"
"2022-01-23";"1.8870035552482913"
"2022-01-22";"2.1842483630661635"
"2022-01-21";"2.4547745364734412"
"2022-01-20";"2.3211813644204646"
"2022-01-19";"1.8235467985231275"
"2022-01-18";"2.8956320042482626"
"2022-01-17";"0.5343726882119055"
"2022-01-16";"0.9084335699602393"
"2022-01-15";"0.9952691317946739"
"2022-01-14";"1.2991935982151952"
"2022-01-13";"1.1622605968608946"
"2022-01-12";"1.0420267420132159"
"2022-01-11";"0.9652106680827542"
"2022-01-10";"0.8950742527549417"
"2022-01-09";"0.3707210524470094"
"2022-01-08";"0.6312277379503133"
"2022-01-07";"0.3974396868576047"
"2022-01-06";"0.5544116640198519"
"2022-01-05";"0.49763456589733696"
"2022-01-04";"0.4909549072946882"
"2022-01-03";"0.43083797987084876"
"2022-01-02";"0.28054566131125036"
"2022-01-01";"0.17367112366886928"
"2021-12-31";"0.24714736829800626"
"2021-12-30";"0.2571668562019795"
"2021-12-29";"0.3139439543244945"
"2021-12-28";"0.15697197716224726"
"2021-12-27";"0.3005846371191968"
"2021-12-26";"0.0768160739304614"
"2021-12-25";"0.10353470834105669"
"2021-12-24";"0.22042873388741102"
"2021-12-23";"0.19371009947681575"
"2021-12-22";"0.17701095297019367"
"2021-12-21";"0.26050668550330397"
"2021-12-20";"0.2504871975993307"
"2021-12-19";"0.1536321478609228"
"2021-12-18";"0.08015590323178583"
"2021-12-17";"0.2438075389966819"
"2021-12-16";"0.18703044087416693"
"2021-12-15";"0.17367112366886928"
"2021-12-14";"0.3373227594337654"
"2021-12-13";"0.14027283065562518"
"2021-12-12";"0.0367381223145685"
"2021-12-11";"0.19704992877814015"
"2021-12-10";"0.4007795161589291"
"2021-12-09";"0.2571668562019795"
"2021-12-08";"0.07013641532781259"
"2021-12-07";"0.0"
"2021-12-06";"0.8349573253311023"
"2021-12-05";"0.4007795161589291"
"2021-12-04";"0.48427524869203936"
"2021-12-03";"0.48093541939071494"
"2021-12-02";"0.6178684207450157"
"2021-12-01";"0.5043142244999859"
"2021-11-30";"0.8048988616191827"
"2021-11-29";"0.5343726882119055"
"2021-11-28";"0.5844701277317715"
"2021-11-27";"0.7381022755926944"
"2021-11-26";"0.7280827876887213"
"2021-11-25";"0.774840397907263"
"2021-11-24";"0.8349573253311023"
"2021-11-23";"1.1288623038476504"
"2021-11-22";"1.1923190605728142"
"2021-11-21";"0.6379073965529621"
"2021-11-20";"0.7214031290860724"
"2021-11-19";"1.0052886196986472"
"2021-11-18";"1.215697865682085"
"2021-11-17";"1.3760096721456567"
"2021-11-16";"2.1341509235462977"
"2021-11-15";"0.44753712637747084"
"2021-11-14";"0.7781802272085874"
"2021-11-13";"0.3573617352417118"
"2021-11-12";"1.3526308670363856"
"2021-11-11";"1.0019487903973228"
"2021-11-10";"1.0553860592185134"
"2021-11-09";"1.4995833562946599"
"2021-11-08";"0.09685504973840788"
"2021-11-07";"0.8716954476456709"
"2021-11-06";"0.7214031290860724"
"2021-11-05";"0.701364153278126"
"2021-11-04";"0.938492033672159"
"2021-11-03";"0.8382971546324267"
"2021-11-02";"0.6946844946754771"
"2021-11-01";"0.40745917476157795"
"2021-10-31";"0.4041193454602535"
"2021-10-30";"0.2872253199138992"
"2021-10-29";"0.48427524869203936"
"2021-10-28";"0.4642362728840929"
"2021-10-27";"0.33398293013244096"
"2021-10-26";"0.35402190594038735"
"2021-10-25";"0.20038975807946455"
"2021-10-24";"0.19037027017549132"
"2021-10-23";"0.3005846371191968"
"2021-10-22";"0.23712788039403304"
"2021-10-21";"0.26050668550330397"
"2021-10-20";"0.24714736829800626"
"2021-10-19";"0.22710839249005982"
"2021-10-18";"0.2104092459834378"
"2021-10-17";"0.15697197716224726"
"2021-10-16";"0.10353470834105669"
"2021-10-15";"0.13359317205297638"
"2021-10-14";"0.146952489258274"
"2021-10-13";"0.11021436694370551"
"2021-10-12";"0.20038975807946455"
"2021-10-11";"0.12691351345032756"
"2021-10-10";"0.11021436694370551"
"2021-10-09";"0.09351522043708346"
"2021-10-08";"0.13359317205297638"
"2021-10-07";"0.22376856318873542"
"2021-10-06";"0.13693300135430078"
"2021-10-05";"0.2104092459834378"
"2021-10-04";"0.06345675672516378"
"2021-10-03";"0.06679658602648819"
"2021-10-02";"0.10019487903973227"
"2021-10-01";"0.16699146506622048"
"2021-09-30";"0.08683556183443464"
"2021-09-29";"0.12023385484767873"
"2021-09-28";"0.1803507822715181"
"2021-09-27";"0.07013641532781259"
"2021-09-26";"0.073476244629137"
"2021-09-25";"0.06345675672516378"
"2021-09-24";"0.09351522043708346"
"2021-09-23";"0.10019487903973227"
"2021-09-22";"0.0768160739304614"
"2021-09-21";"0.08683556183443464"
"2021-09-20";"0.10353470834105669"
"2021-09-19";"0.10019487903973227"
"2021-09-18";"0.0768160739304614"
"2021-09-17";"0.18369061157284253"
"2021-09-16";"0.13693300135430078"
"2021-09-15";"0.146952489258274"
"2021-09-14";"0.20372958738078897"
"2021-09-13";"0.18703044087416693"
"2021-09-12";"0.04675761021854173"
"2021-09-11";"0.11355419624502991"
"2021-09-10";"0.13693300135430078"
"2021-09-09";"0.18703044087416693"
"2021-09-08";"0.15697197716224726"
"2021-09-07";"0.17033129436754488"
"2021-09-06";"0.1436126599569496"
"2021-09-05";"0.19704992877814015"
"2021-09-04";"0.11021436694370551"
"2021-09-03";"0.17367112366886928"
"2021-09-02";"0.1436126599569496"
"2021-09-01";"0.13359317205297638"
"2021-08-31";"0.12023385484767873"
"2021-08-30";"0.06679658602648819"
"2021-08-29";"0.12357368414900313"
"2021-08-28";"0.08015590323178583"
"2021-08-27";"0.1068745376423811"
"2021-08-26";"0.11021436694370551"
"2021-08-25";"0.073476244629137"
"2021-08-24";"0.146952489258274"
"2021-08-23";"0.020038975807946457"
"2021-08-22";"0.0367381223145685"
"2021-08-21";"0.06011692742383937"
"2021-08-20";"0.1068745376423811"
"2021-08-19";"0.08349573253311024"
"2021-08-18";"0.06345675672516378"
"2021-08-17";"0.14027283065562518"
"2021-08-16";"0.030058463711919683"
"2021-08-15";"0.09685504973840788"
"2021-08-14";"0.023378805109270866"
"2021-08-13";"0.06011692742383937"
"2021-08-12";"0.05009743951986614"
"2021-08-11";"0.08015590323178583"
"2021-08-10";"0.06011692742383937"
"2021-08-09";"0.030058463711919683"
"2021-08-08";"0.013359317205297637"
"2021-08-07";"0.006679658602648819"
"2021-08-06";"0.04675761021854173"
"2021-08-05";"0.016699146506622048"
"2021-08-04";"0.016699146506622048"
"2021-08-03";"0.04675761021854173"
"2021-08-02";"0.030058463711919683"
"2021-08-01";"0.023378805109270866"
"2021-07-31";"0.006679658602648819"
"2021-07-30";"0.0367381223145685"
"2021-07-29";"0.026718634410595275"
"2021-07-28";"0.033398293013244096"
"2021-07-27";"0.06345675672516378"
"2021-07-26";"0.023378805109270866"
"2021-07-25";"0.023378805109270866"
"2021-07-24";"0.020038975807946457"
"2021-07-23";"0.016699146506622048"
"2021-07-22";"0.020038975807946457"
"2021-07-21";"0.020038975807946457"
"2021-07-20";"0.030058463711919683"
"2021-07-19";"0.013359317205297637"
"2021-07-18";"0.0"
"2021-07-17";"0.006679658602648819"
"2021-07-16";"0.016699146506622048"
"2021-07-15";"0.013359317205297637"
"2021-07-14";"0.020038975807946457"
"2021-07-13";"0.010019487903973228"
"2021-07-12";"0.010019487903973228"
"2021-07-11";"0.0"
"2021-07-10";"0.006679658602648819"
"2021-07-09";"0.0"
"2021-07-08";"0.010019487903973228"
"2021-07-07";"0.016699146506622048"
"2021-07-06";"0.020038975807946457"
"2021-07-05";"0.040077951615892914"
"2021-07-04";"0.010019487903973228"
"2021-07-03";"0.006679658602648819"
"2021-07-02";"0.020038975807946457"
"2021-07-01";"0.0033398293013244093"
"2021-06-30";"0.0"
"2021-06-29";"0.026718634410595275"
"2021-06-28";"0.016699146506622048"
"2021-06-27";"0.006679658602648819"
"2021-06-26";"0.0033398293013244093"
"2021-06-25";"0.013359317205297637"
"2021-06-24";"0.033398293013244096"
"2021-06-23";"0.016699146506622048"
"2021-06-22";"0.013359317205297637"
"2021-06-21";"0.026718634410595275"
"2021-06-20";"0.006679658602648819"
"2021-06-19";"0.0"
"2021-06-18";"0.023378805109270866"
"2021-06-17";"0.033398293013244096"
"2021-06-16";"0.016699146506622048"
"2021-06-15";"0.026718634410595275"
"2021-06-14";"0.010019487903973228"
"2021-06-13";"0.0033398293013244093"
"2021-06-12";"0.010019487903973228"
"2021-06-11";"0.0033398293013244093"
"2021-06-10";"0.016699146506622048"
"2021-06-09";"0.010019487903973228"
"2021-06-08";"0.04675761021854173"
"2021-06-07";"0.010019487903973228"
"2021-06-06";"0.010019487903973228"
"2021-06-05";"0.0"
"2021-06-04";"0.010019487903973228"
"2021-06-03";"0.013359317205297637"
"2021-06-02";"0.016699146506622048"
"2021-06-01";"0.04341778091721732"
"2021-05-31";"0.4709159314867417"
"2021-05-30";"0.0"
"2021-05-29";"0.040077951615892914"
"2021-05-28";"0.026718634410595275"
"2021-05-27";"0.030058463711919683"
"2021-05-26";"0.033398293013244096"
"2021-05-25";"0.0367381223145685"
"2021-05-24";"0.05009743951986614"
"2021-05-23";"0.013359317205297637"
"2021-05-22";"0.026718634410595275"
"2021-05-21";"0.010019487903973228"
"2021-05-20";"0.030058463711919683"
"2021-05-19";"0.05343726882119055"
"2021-05-18";"0.08015590323178583"
"2021-05-17";"59.5190979789023"
"2021-05-17";"0.05009743951986614"
"2021-05-16";"0.006679658602648819"
"2021-05-15";"0.030058463711919683"
"2021-05-14";"0.0367381223145685"
"2021-05-13";"0.06345675672516378"
"2021-05-12";"0.0"
"2021-05-11";"0.0"
"2021-05-10";"0.06345675672516378"
"2021-05-09";"0.04341778091721732"
"2021-05-08";"0.033398293013244096"
"2021-05-07";"0.073476244629137"
"2021-05-06";"0.10019487903973227"
"2021-05-05";"0.07013641532781259"
"2021-05-04";"0.1502923185595984"
"2021-05-03";"0.06679658602648819"
"2021-05-02";"0.07013641532781259"
"2021-05-01";"0.12691351345032756"
"2021-04-30";"0.1068745376423811"
"2021-04-29";"0.16365163576489605"
"2021-04-28";"0.17367112366886928"
"2021-04-27";"0.18369061157284253"
"2021-04-26";"0.08015590323178583"
"2021-04-25";"0.19704992877814015"
"2021-04-24";"0.056777098122514955"
"2021-04-23";"0.17701095297019367"
"2021-04-22";"0.13359317205297638"
"2021-04-21";"0.19037027017549132"
"2021-04-20";"0.1803507822715181"
"2021-04-19";"0.17033129436754488"
"2021-04-18";"0.05009743951986614"
"2021-04-17";"0.13693300135430078"
"2021-04-16";"0.19037027017549132"
"2021-04-15";"0.11355419624502991"
"2021-04-14";"0.19037027017549132"
"2021-04-13";"0.23378805109270864"
"2021-04-12";"0.2104092459834378"
"2021-04-11";"0.16699146506622048"
"2021-04-10";"0.15697197716224726"
"2021-04-09";"0.22376856318873542"
"2021-04-08";"0.24046770969535747"
"2021-04-07";"0.29724480781787244"
"2021-04-06";"0.5944896156357449"
"2021-04-05";"0.09351522043708346"
"2021-04-03";"0.40745917476157795"
"2021-04-02";"0.2504871975993307"
"2021-04-01";"0.26718634410595277"
"2021-03-31";"0.3874201989536315"
"2021-03-30";"0.350682076639063"
"2021-03-29";"0.3373227594337654"
"2021-03-28";"0.3239634422284677"
"2021-03-27";"0.22376856318873542"
"2021-03-26";"0.4675761021854173"
"2021-03-25";"0.5610913226225007"
"2021-03-24";"0.39076002825495587"
"2021-03-23";"0.5276930296092567"
"2021-03-22";"0.3840803696523071"
"2021-03-21";"0.34734224733773855"
"2021-03-20";"0.13693300135430078"
"2021-03-19";"0.5577514933211764"
"2021-03-18";"0.3874201989536315"
"2021-03-17";"0.3774007110496582"
"2021-03-16";"1.2190376949834094"
"2021-03-15";"0.6479268844569354"
"2021-03-14";"0.020038975807946457"
"2021-03-13";"0.016699146506622048"
"2021-03-12";"0.08015590323178583"
"2021-03-11";"0.7247429583873968"
"2021-03-10";"0.48427524869203936"
"2021-03-09";"0.8249378374271291"
"2021-03-08";"0.3874201989536315"
"2021-03-07";"0.1536321478609228"
"2021-03-06";"0.0"
"2021-03-05";"0.0"
"2021-03-04";"0.37406088174833385"
"2021-03-03";"0.3306431008311165"
"2021-03-02";"0.35402190594038735"
"2021-03-01";"0.27052617340727714"
"2021-02-28";"0.34734224733773855"
"2021-02-27";"0.1068745376423811"
"2021-02-26";"0.28054566131125036"
"2021-02-25";"0.3172837836258189"
"2021-02-24";"0.23712788039403304"
"2021-02-23";"0.24714736829800626"
"2021-02-22";"0.37406088174833385"
"2021-02-21";"0.1536321478609228"
"2021-02-20";"0.26050668550330397"
"2021-02-19";"0.2104092459834378"
"2021-02-18";"0.20372958738078897"
"2021-02-17";"0.2104092459834378"
"2021-02-16";"0.20372958738078897"
"2021-02-15";"0.1502923185595984"
"2021-02-14";"0.14027283065562518"
"2021-02-13";"0.16699146506622048"
"2021-02-12";"0.16365163576489605"
"2021-02-11";"0.1803507822715181"
"2021-02-10";"0.15697197716224726"
"2021-02-09";"0.12691351345032756"
"2021-02-08";"0.19037027017549132"
"2021-02-07";"0.04341778091721732"
"2021-02-06";"0.146952489258274"
"2021-02-05";"0.12357368414900313"
"2021-02-04";"0.18369061157284253"
"2021-02-03";"0.12691351345032756"
"2021-02-02";"0.19371009947681575"
"2021-02-01";"0.1436126599569496"
"2021-01-31";"0.20372958738078897"
"2021-01-30";"0.04341778091721732"
"2021-01-29";"0.12357368414900313"
"2021-01-28";"0.10353470834105669"
"2021-01-27";"0.10019487903973227"
"2021-01-26";"0.146952489258274"
"2021-01-25";"0.16699146506622048"
"2021-01-24";"0.12023385484767873"
"2021-01-23";"0.24046770969535747"
"2021-01-22";"0.07013641532781259"
"2021-01-21";"0.19704992877814015"
"2021-01-20";"0.19371009947681575"
"2021-01-19";"0.12691351345032756"
"2021-01-18";"0.1502923185595984"
"2021-01-17";"0.13025334275165198"
"2021-01-16";"0.13359317205297638"
"2021-01-15";"0.18703044087416693"
"2021-01-14";"0.12357368414900313"
"2021-01-13";"0.18369061157284253"
"2021-01-12";"0.14027283065562518"
"2021-01-11";"0.18703044087416693"
"2021-01-10";"0.11689402554635432"
"2021-01-09";"0.15697197716224726"
"2021-01-08";"0.16699146506622048"
"2021-01-07";"0.22376856318873542"
"2021-01-06";"0.11355419624502991"
"2021-01-05";"0.33398293013244096"
"2021-01-04";"0.27720583200992593"
"2021-01-03";"0.15697197716224726"
"2021-01-02";"0.24046770969535747"
"2021-01-01";"0.17033129436754488"
"2020-12-31";"0.18369061157284253"
"2020-12-30";"0.2538270269006551"
"2020-12-29";"0.27052617340727714"
"2020-12-28";"0.1068745376423811"
"2020-12-27";"0.16365163576489605"
"2020-12-26";"0.12691351345032756"
"2020-12-25";"0.06345675672516378"
"2020-12-24";"0.16699146506622048"
"2020-12-23";"0.17701095297019367"
"2020-12-22";"0.19704992877814015"
"2020-12-21";"0.21708890458608662"
"2020-12-20";"0.10353470834105669"
"2020-12-19";"0.22376856318873542"
"2020-12-18";"0.1536321478609228"
"2020-12-17";"0.27720583200992593"
"2020-12-16";"0.07013641532781259"
"2020-12-15";"0.20706941668211337"
"2020-12-14";"0.1803507822715181"
"2020-12-13";"0.14027283065562518"
"2020-12-12";"0.29724480781787244"
"2020-12-11";"0.0768160739304614"
"2020-12-10";"0.29724480781787244"
"2020-12-09";"0.10353470834105669"
"2020-12-08";"0.19371009947681575"
"2020-12-07";"0.2438075389966819"
"2020-12-06";"0.16365163576489605"
"2020-12-05";"0.17033129436754488"
"2020-12-04";"0.26384651480462834"
"2020-12-03";"0.293904978516548"
"2020-12-02";"0.3373227594337654"
"2020-12-01";"0.3774007110496582"
"2020-11-30";"0.44085746777482204"
"2020-11-29";"0.26384651480462834"
"2020-11-28";"0.29056514921522364"
"2020-11-27";"0.2538270269006551"
"2020-11-26";"0.38074054035098265"
"2020-11-25";"0.5644311519238252"
"2020-11-24";"0.5677709812251496"
"2020-11-23";"0.16365163576489605"
"2020-11-22";"0.6045091035397181"
"2020-11-21";"0.6713056895662063"
"2020-11-20";"0.3573617352417118"
"2020-11-19";"0.27386600270860156"
"2020-11-18";"0.661286201662233"
"2020-11-17";"0.6178684207450157"
"2020-11-16";"0.08349573253311024"
"2020-11-15";"0.5210133710066079"
"2020-11-14";"0.8549963011390488"
"2020-11-13";"0.44753712637747084"
"2020-11-12";"0.9485115215761322"
"2020-11-11";"0.701364153278126"
"2020-11-10";"0.8015590323178582"
"2020-11-09";"0.7915395444138851"
"2020-11-08";"0.6212082500463402"
"2020-11-07";"0.7948793737152094"
"2020-11-06";"0.5276930296092567"
"2020-11-05";"0.677985348168855"
"2020-11-04";"0.514333712403959"
"2020-11-03";"0.6546065430595842"
"2020-11-02";"1.2090182070794362"
"2020-11-01";"0.8215980081258047"
"2020-10-31";"0.3573617352417118"
"2020-10-30";"0.6045091035397181"
"2020-10-29";"0.36404139384436063"
"2020-10-28";"0.35402190594038735"
"2020-10-27";"0.4775955900893905"
"2020-10-26";"0.24046770969535747"
"2020-10-25";"0.24714736829800626"
"2020-10-24";"0.2571668562019795"
"2020-10-23";"0.293904978516548"
"2020-10-22";"0.15697197716224726"
"2020-10-21";"0.11355419624502991"
"2020-10-20";"0.13025334275165198"
"2020-10-19";"0.05009743951986614"
"2020-10-18";"0.17033129436754488"
"2020-10-17";"0.1436126599569496"
"2020-10-16";"0.073476244629137"
"2020-10-15";"0.11689402554635432"
"2020-10-14";"0.09017539113575905"
"2020-10-13";"0.12357368414900313"
"2020-10-12";"0.0768160739304614"
"2020-10-11";"0.016699146506622048"
"2020-10-10";"0.20372958738078897"
"2020-10-09";"0.2104092459834378"
"2020-10-08";"0.0"
"2020-10-07";"0.056777098122514955"
"2020-10-06";"0.20038975807946455"
"2020-10-05";"0.06011692742383937"
"2020-10-04";"0.016699146506622048"
"2020-10-03";"0.020038975807946457"
"2020-10-02";"0.0768160739304614"
"2020-10-01";"0.10019487903973227"
"2020-09-30";"0.05343726882119055"
"2020-09-29";"0.06011692742383937"
"2020-09-28";"0.020038975807946457"
"2020-09-27";"0.06345675672516378"
"2020-09-26";"0.08015590323178583"
"2020-09-25";"0.040077951615892914"
"2020-09-24";"0.040077951615892914"
"2020-09-23";"0.056777098122514955"
"2020-09-22";"0.09017539113575905"
"2020-09-21";"0.016699146506622048"
"2020-09-20";"0.04675761021854173"
"2020-09-19";"0.026718634410595275"
"2020-09-18";"0.056777098122514955"
"2020-09-17";"0.06345675672516378"
"2020-09-16";"0.04341778091721732"
"2020-09-15";"0.006679658602648819"
"2020-09-14";"0.020038975807946457"
"2020-09-13";"0.023378805109270866"
"2020-09-12";"0.023378805109270866"
"2020-09-11";"0.033398293013244096"
"2020-09-10";"0.040077951615892914"
"2020-09-09";"0.030058463711919683"
"2020-09-08";"0.04341778091721732"
"2020-09-07";"0.020038975807946457"
"2020-09-06";"0.006679658602648819"
"2020-09-05";"0.006679658602648819"
"2020-09-04";"0.030058463711919683"
"2020-09-03";"0.013359317205297637"
"2020-09-02";"0.006679658602648819"
"2020-09-01";"0.040077951615892914"
"2020-08-31";"0.026718634410595275"
