"Datum";"Niederösterreich"
"2022-01-18";"8.64847959969207"
"2022-01-17";"8.78446896113575"
"2022-01-16";"8.868093791922833"
"2022-01-15";"8.953932785201266"
"2022-01-14";"9.038105357765337"
"2022-01-13";"9.122887415082891"
"2022-01-12";"9.223786214086223"
"2022-01-11";"9.31375523329895"
"2022-01-10";"9.404841654516556"
"2022-01-09";"9.46415407501578"
"2022-01-08";"9.511455061595669"
"2022-01-07";"9.575176990952555"
"2022-01-06";"9.61715546012766"
"2022-01-05";"9.653477646123477"
"2022-01-04";"9.70291632597438"
"2022-01-03";"9.746134444566291"
"2022-01-02";"9.768239241643593"
"2022-01-01";"9.792568492835938"
"2021-12-31";"9.81466811591533"
"2021-12-30";"9.834158232991062"
"2021-12-29";"9.84537299885616"
"2021-12-28";"9.84531442835005"
"2021-12-27";"9.857464505684673"
"2021-12-26";"9.843454614876002"
"2021-12-25";"9.832887513630899"
"2021-12-24";"9.84511105509341"
"2021-12-23";"9.867451446430827"
"2021-12-22";"9.879310183144687"
"2021-12-21";"9.843314338287065"
"2021-12-20";"9.84728011818618"
"2021-12-19";"9.769625175970958"
"2021-12-18";"9.770635279915497"
"2021-12-17";"9.789423453984513"
"2021-12-16";"9.791388502220581"
"2021-12-15";"9.741614812566398"
"2021-12-14";"9.738269164048726"
"2021-12-13";"9.731642583308757"
"2021-12-12";"9.729094625833445"
"2021-12-11";"9.71743295019157"
"2021-12-10";"9.71937292508444"
"2021-12-09";"9.702978891680612"
"2021-12-08";"9.646177810888473"
"2021-12-07";"9.654804356791113"
"2021-12-06";"9.676743154374522"
"2021-12-05";"9.655650950172735"
"2021-12-04";"9.624110309374432"
"2021-12-03";"9.643624465338142"
"2021-12-02";"9.68259025468448"
"2021-12-01";"9.668191649473233"
"2021-11-30";"9.728594328671715"
"2021-11-29";"9.726295952949044"
"2021-11-28";"9.689339687555748"
"2021-11-27";"9.70176806005661"
"2021-11-26";"9.773588029553592"
"2021-11-25";"9.860355202827401"
"2021-11-24";"9.919107333073184"
"2021-11-23";"9.984659543420975"
"2021-11-22";"9.995898011615104"
"2021-11-21";"10.05299379465041"
"2021-11-20";"10.177919783816112"
"2021-11-19";"10.312698564431873"
"2021-11-18";"10.43156245549067"
"2021-11-17";"10.496782407807485"
"2021-11-16";"10.64296365603345"
"2021-11-15";"10.736887013818112"
"2021-11-14";"10.846676705441935"
"2021-11-13";"10.971386914525242"
"2021-11-12";"11.094282934998091"
"2021-11-11";"11.250265336446613"
"2021-11-10";"11.368301386301196"
"2021-11-09";"11.5341811889277"
"2021-11-08";"11.6222223670745"
"2021-11-07";"11.746094522444137"
"2021-11-06";"11.840029816376378"
"2021-11-05";"11.98298927731387"
"2021-11-04";"12.135325611888112"
"2021-11-03";"12.201617198469956"
"2021-11-02";"12.291134469617656"
"2021-11-01";"12.365761768951797"
"2021-10-31";"12.43849971246619"
"2021-10-30";"12.508845540775262"
"2021-10-29";"12.604011940642891"
"2021-10-28";"12.708290923895659"
"2021-10-27";"12.816374440613307"
"2021-10-26";"12.884922276730304"
"2021-10-25";"12.950496522482984"
"2021-10-24";"13.00360962267112"
"2021-10-23";"13.050301478483522"
"2021-10-22";"13.120446910504661"
"2021-10-21";"13.19665907365224"
"2021-10-20";"13.267479407925373"
"2021-10-19";"13.343479296853982"
"2021-10-18";"13.37129453883308"
"2021-10-17";"13.433750358724568"
"2021-10-16";"13.451170461883164"
"2021-10-15";"13.50992342553524"
"2021-10-14";"13.551643597259888"
"2021-10-13";"13.597840713257108"
"2021-10-12";"13.644946945096274"
"2021-10-11";"13.679738769299052"
"2021-10-10";"13.710279928150186"
"2021-10-09";"13.727535493323353"
"2021-10-08";"13.762053770994317"
"2021-10-07";"13.793765601997055"
"2021-10-06";"13.821483864239818"
"2021-10-05";"13.857910120864167"
"2021-10-04";"13.886534098707422"
"2021-10-03";"13.888664327636663"
"2021-10-02";"13.868323745256532"
"2021-10-01";"13.869524334489803"
"2021-09-30";"13.908759836118879"
"2021-09-29";"13.942648532803116"
"2021-09-28";"13.974698440717859"
"2021-09-27";"14.008770851264396"
"2021-09-26";"14.004153635251722"
"2021-09-25";"14.028682323531346"
"2021-09-24";"14.054223269378104"
"2021-09-23";"14.097076467963443"
"2021-09-22";"14.126868392271236"
"2021-09-21";"14.165365059320061"
"2021-09-20";"14.19461187518732"
"2021-09-19";"14.219433225408057"
"2021-09-18";"14.245347690146968"
"2021-09-17";"14.278890872068176"
"2021-09-16";"14.321012556099038"
"2021-09-15";"14.356648485512684"
"2021-09-14";"14.41937259218492"
"2021-09-13";"14.453615951628791"
"2021-09-12";"14.49102510585008"
"2021-09-11";"14.515385796938201"
"2021-09-10";"14.559616536848413"
"2021-09-09";"14.61792306899041"
"2021-09-08";"14.653403899529367"
