"Datum";"Steiermark"
"2021-12-08";"0.4600001840000736"
"2021-12-07";"0.6904002761601105"
"2021-12-06";"0.4592001836800735"
"2021-12-05";"0.46160018464007385"
"2021-12-04";"0.6752002700801081"
"2021-12-03";"1.1096004438401776"
"2021-12-02";"0.3584001433600574"
"2021-12-01";"1.031200412480165"
"2021-11-30";"1.268000507200203"
"2021-11-29";"1.0104004041601615"
"2021-11-28";"1.049600419840168"
"2021-11-27";"0.8104003241601297"
"2021-11-26";"1.3592005436802175"
"2021-11-25";"1.0336004134401653"
"2021-11-24";"1.5632006252802502"
"2021-11-23";"1.2416004966401986"
"2021-11-22";"0.9168003667201468"
"2021-11-21";"1.0792004316801727"
"2021-11-20";"1.1144004457601784"
"2021-11-19";"1.224800489920196"
"2021-11-18";"1.2296004918401968"
"2021-11-17";"0.6760002704001081"
"2021-11-16";"1.5976006390402557"
"2021-11-15";"0.7760003104001241"
"2021-11-14";"0.8320003328001331"
"2021-11-13";"0.9760003904001562"
"2021-11-12";"1.0200004080001632"
"2021-11-11";"0.7904003161601264"
"2021-11-10";"1.2048004819201927"
"2021-11-09";"1.0000004000001599"
"2021-11-08";"0.6200002480000992"
"2021-11-07";"1.031200412480165"
"2021-11-06";"0.3952001580800632"
"2021-11-05";"0.9920003968001587"
"2021-11-04";"0.894400357760143"
"2021-11-03";"0.8808003523201409"
"2021-11-02";"0.7152002860801144"
"2021-11-01";"0.3512001404800562"
"2021-10-31";"0.5336002134400853"
"2021-10-30";"0.5792002316800926"
"2021-10-29";"0.599200239680096"
"2021-10-28";"0.5552002220800889"
"2021-10-27";"0.36080014432005775"
"2021-10-26";"0.4240001696000678"
"2021-10-25";"0.32080012832005134"
"2021-10-24";"0.3352001340800536"
"2021-10-23";"0.42640017056006824"
"2021-10-22";"0.3728001491200596"
"2021-10-21";"0.3768001507200603"
"2021-10-20";"0.3832001532800613"
"2021-10-19";"0.40720016288006516"
"2021-10-18";"0.1976000790400316"
"2021-10-17";"0.17520007008002803"
"2021-10-16";"0.2944001177600471"
"2021-10-15";"0.30160012064004826"
"2021-10-14";"0.21760008704003483"
"2021-10-13";"0.23280009312003724"
"2021-10-12";"0.3480001392000557"
"2021-10-11";"0.10800004320001727"
"2021-10-10";"0.11680004672001869"
"2021-10-09";"0.237600095040038"
"2021-10-08";"0.19200007680003073"
"2021-10-07";"0.25520010208004085"
"2021-10-06";"0.21680008672003467"
"2021-10-05";"0.3536001414400566"
"2021-10-04";"0.137600055040022"
"2021-10-03";"0.1432000572800229"
"2021-10-02";"0.18320007328002932"
"2021-10-01";"0.24640009856003944"
"2021-09-30";"0.18960007584003033"
"2021-09-29";"0.19520007808003123"
"2021-09-28";"0.23920009568003825"
"2021-09-27";"0.1400000560000224"
"2021-09-26";"0.09840003936001575"
"2021-09-25";"0.15280006112002445"
"2021-09-24";"0.16960006784002712"
"2021-09-23";"0.14080005632002252"
"2021-09-22";"0.15760006304002522"
"2021-09-21";"0.14400005760002305"
"2021-09-20";"0.07760003104001241"
"2021-09-19";"0.10160004064001625"
"2021-09-18";"0.16240006496002599"
"2021-09-17";"0.1968000787200315"
"2021-09-16";"0.19040007616003046"
"2021-09-15";"0.16640006656002662"
"2021-09-14";"0.19600007840003136"
"2021-09-13";"0.15200006080002432"
"2021-09-12";"0.08880003552001421"
"2021-09-11";"0.15440006176002471"
"2021-09-10";"0.19280007712003083"
"2021-09-09";"0.17040006816002726"
"2021-09-08";"0.1656000662400265"
"2021-09-07";"0.1680000672000269"
"2021-09-06";"0.11520004608001844"
"2021-09-05";"0.0800000320000128"
"2021-09-04";"0.15520006208002482"
"2021-09-03";"0.1400000560000224"
"2021-09-02";"0.12160004864001944"
"2021-09-01";"0.15040006016002408"
"2021-08-31";"0.11520004608001844"
"2021-08-30";"0.09520003808001523"
"2021-08-29";"0.06400002560001024"
"2021-08-28";"0.12160004864001944"
"2021-08-27";"0.10880004352001742"
"2021-08-26";"0.1296000518400207"
"2021-08-25";"0.13040005216002087"
"2021-08-24";"0.14640005856002342"
"2021-08-23";"0.06960002784001114"
"2021-08-22";"0.11280004512001805"
"2021-08-21";"0.08800003520001408"
"2021-08-20";"0.12640005056002024"
"2021-08-19";"0.13680005472002188"
"2021-08-18";"0.09680003872001548"
"2021-08-17";"0.11040004416001767"
"2021-08-16";"0.08160003264001305"
"2021-08-15";"0.07200002880001152"
"2021-08-14";"0.0856000342400137"
"2021-08-13";"0.10080004032001612"
"2021-08-12";"0.08160003264001305"
"2021-08-11";"0.07280002912001166"
"2021-08-10";"0.07040002816001126"
"2021-08-09";"0.041600016640006655"
"2021-08-08";"0.020800008320003328"
"2021-08-07";"0.05120002048000819"
"2021-08-06";"0.05200002080000832"
"2021-08-05";"0.055200022080008834"
"2021-08-04";"0.04240001696000678"
"2021-08-03";"0.04800001920000768"
"2021-08-02";"0.03920001568000628"
"2021-08-01";"0.03280001312000525"
"2021-07-31";"0.04400001760000704"
"2021-07-30";"0.056800022720009086"
