"Datum";"Salzburg"
"2022-04-15";"3.1971653856302322"
"2022-04-14";"3.2020921708331613"
"2022-04-13";"3.2004455185168634"
"2022-04-12";"3.199575685980072"
"2022-04-11";"3.1983163124482474"
"2022-04-10";"3.1929340783512847"
"2022-04-09";"3.1846362072367396"
"2022-04-08";"3.1934702029465916"
"2022-04-07";"3.196220122290161"
"2022-04-06";"3.1947546100970965"
"2022-04-05";"3.1984692042585734"
"2022-04-04";"3.207240301165122"
"2022-04-03";"3.1956407101423796"
"2022-04-02";"3.175407839244098"
"2022-04-01";"3.156088709392718"
"2022-03-31";"3.1654094827586206"
"2022-03-30";"3.1702092836252107"
"2022-03-29";"3.1843487470124368"
"2022-03-28";"3.205301547125865"
"2022-03-27";"3.218662442776314"
"2022-03-26";"3.224528226436769"
"2022-03-25";"3.2330066230971837"
"2022-03-24";"3.257568786233551"
"2022-03-23";"3.282816091740598"
"2022-03-22";"3.3134327238068075"
"2022-03-21";"3.3502619053949854"
"2022-03-20";"3.368123255725045"
"2022-03-19";"3.38244744507852"
"2022-03-18";"3.417029167201185"
"2022-03-17";"3.4442672782826578"
"2022-03-16";"3.486786391593545"
"2022-03-15";"3.5311446962206663"
"2022-03-14";"3.5819352297485256"
"2022-03-13";"3.5983273981611306"
"2022-03-12";"3.622931614560099"
"2022-03-11";"3.655013853681542"
"2022-03-10";"3.6971335488217782"
"2022-03-09";"3.7362267133731004"
"2022-03-08";"3.792329410939445"
"2022-03-07";"3.8376973815710573"
"2022-03-06";"3.8694617767203843"
"2022-03-05";"3.891402305915745"
"2022-03-04";"3.914606946151395"
"2022-03-03";"3.954406931030356"
"2022-03-02";"3.99023369375654"
"2022-03-01";"4.021428806599847"
"2022-02-28";"4.07031056374278"
"2022-02-27";"4.080006528010445"
"2022-02-26";"4.097510123118354"
"2022-02-25";"4.116464888690401"
"2022-02-24";"4.160329686503459"
"2022-02-23";"4.1884868534919715"
"2022-02-22";"4.239684851761196"
"2022-02-21";"4.2790942921749355"
"2022-02-20";"4.297321574391638"
"2022-02-19";"4.321796551812739"
"2022-02-18";"4.3446590656658275"
"2022-02-17";"4.36913729113488"
"2022-02-16";"4.408465095701088"
"2022-02-15";"4.4402426199555975"
"2022-02-14";"4.478783577435103"
"2022-02-13";"4.476967111303127"
"2022-02-12";"4.501712608057413"
"2022-02-11";"4.541390828365044"
"2022-02-10";"4.582555259410308"
"2022-02-09";"4.627865803097197"
"2022-02-08";"4.684852688673345"
"2022-02-07";"4.763253579665994"
"2022-02-06";"4.788943584617262"
"2022-02-05";"4.8345218933937995"
"2022-02-04";"4.888085440403415"
"2022-02-03";"4.937706615924706"
"2022-02-02";"5.006074443989964"
"2022-02-01";"5.066646846043308"
"2022-01-31";"5.167566884614169"
"2022-01-30";"5.217502232427606"
"2022-01-29";"5.244304710854552"
"2022-01-28";"5.293661296947018"
"2022-01-27";"5.381510666922929"
"2022-01-26";"5.472999419632615"
"2022-01-25";"5.579481816805867"
"2022-01-24";"5.679470569697818"
"2022-01-23";"5.742568648832368"
"2022-01-22";"5.8042880073377665"
"2022-01-21";"5.882096640669252"
"2022-01-20";"5.973495379759438"
"2022-01-19";"6.087100463492446"
"2022-01-18";"6.194629279386204"
"2022-01-17";"6.30900010958561"
"2022-01-16";"6.364189771442576"
"2022-01-15";"6.438969764837625"
"2022-01-14";"6.520734150317521"
"2022-01-13";"6.59857181596312"
"2022-01-12";"6.693798417221697"
"2022-01-11";"6.798727046850803"
"2022-01-10";"6.921524294636901"
"2022-01-09";"6.974305191400105"
"2022-01-08";"7.042377973350298"
"2022-01-07";"7.125933211140418"
"2022-01-06";"7.183804441880588"
"2022-01-05";"7.262885470583947"
"2022-01-04";"7.34541902067224"
"2022-01-03";"7.463734864163771"
"2022-01-02";"7.491623687083537"
"2022-01-01";"7.504743564328396"
"2021-12-31";"7.536116482766466"
"2021-12-30";"7.571789132815848"
"2021-12-29";"7.577929400072626"
"2021-12-28";"7.595785440613027"
"2021-12-27";"7.593575700557759"
"2021-12-26";"7.591190375523696"
"2021-12-25";"7.58872751755314"
"2021-12-24";"7.586040914560771"
"2021-12-23";"7.596938086882749"
"2021-12-22";"7.597331763025032"
"2021-12-21";"7.61117335702971"
"2021-12-20";"7.586300204878426"
"2021-12-19";"7.581412934937516"
"2021-12-18";"7.578183370690575"
"2021-12-17";"7.566045066045065"
"2021-12-16";"7.5662533430585945"
"2021-12-15";"7.574356228398968"
"2021-12-14";"7.557068052616696"
"2021-12-13";"7.549344193450724"
"2021-12-12";"7.522106581109633"
"2021-12-11";"7.49378778688685"
"2021-12-10";"7.471760276121745"
"2021-12-09";"7.457987327324963"
"2021-12-08";"7.34577322633056"
"2021-12-07";"7.373581623374056"
"2021-12-06";"7.385348421679572"
"2021-12-05";"7.362304998408151"
"2021-12-04";"7.363005145112143"
"2021-12-03";"7.377632541774842"
"2021-12-02";"7.358129220844673"
"2021-12-01";"7.369689116548394"
"2021-11-30";"7.335112777358952"
"2021-11-29";"7.370855821125675"
"2021-11-28";"7.336378102461303"
"2021-11-27";"7.358834244080145"
"2021-11-26";"7.382515095825676"
"2021-11-25";"7.390888818094934"
"2021-11-24";"7.475047324040612"
"2021-11-23";"7.534171678512848"
"2021-11-22";"7.610519181841412"
"2021-11-21";"7.64163964226803"
"2021-11-20";"7.675189608974068"
"2021-11-19";"7.709099264705883"
"2021-11-18";"7.83519160498454"
"2021-11-17";"7.9834840926991095"
"2021-11-16";"8.11696249572148"
"2021-11-15";"8.18786109212897"
"2021-11-14";"8.252732068835574"
"2021-11-13";"8.385771157056633"
"2021-11-12";"8.415147265077138"
"2021-11-11";"8.600780441188181"
"2021-11-10";"8.754600562892401"
"2021-11-09";"8.947799869395467"
"2021-11-08";"8.983252750332843"
"2021-11-07";"9.016105211336942"
"2021-11-06";"9.098792988242653"
"2021-11-05";"9.21340550500979"
"2021-11-04";"9.341422410642497"
"2021-11-03";"9.4592791376933"
"2021-11-02";"9.564708178801483"
"2021-11-01";"9.6395387548803"
"2021-10-31";"9.692757863935626"
"2021-10-30";"9.73482580189476"
"2021-10-29";"9.83006698089804"
"2021-10-28";"9.878395698521368"
"2021-10-27";"9.935286800711689"
"2021-10-26";"9.964356435643564"
"2021-10-25";"9.996173713411135"
"2021-10-24";"10.065659565587325"
"2021-10-23";"10.083600457466858"
"2021-10-22";"10.138308554400284"
"2021-10-21";"10.189963049175525"
"2021-10-20";"10.236168888597726"
"2021-10-19";"10.289049746895971"
"2021-10-18";"10.329276784826078"
"2021-10-17";"10.377107069091878"
"2021-10-16";"10.383799936561994"
"2021-10-15";"10.397133672649344"
"2021-10-14";"10.437325624390736"
"2021-10-13";"10.45531197301855"
"2021-10-12";"10.48448465375835"
"2021-10-11";"10.530427841092447"
"2021-10-10";"10.556425798542532"
"2021-10-09";"10.523802213921439"
"2021-10-08";"10.545205947701248"
"2021-10-07";"10.548342280843181"
"2021-10-06";"10.57536884823056"
"2021-10-05";"10.609667736259187"
"2021-10-04";"10.639402117500518"
"2021-10-03";"10.607321131447586"
"2021-10-02";"10.625"
"2021-10-01";"10.636818687430479"
"2021-09-30";"10.664064541985399"
"2021-09-29";"10.690143059267411"
"2021-09-28";"10.722357517038386"
"2021-09-27";"10.750610430902734"
"2021-09-26";"10.780151838086347"
"2021-09-25";"10.774873911049978"
"2021-09-24";"10.790477536027128"
"2021-09-23";"10.81167165077062"
"2021-09-22";"10.812727111583799"
"2021-09-21";"10.82416508184775"
"2021-09-20";"10.801561413828138"
"2021-09-19";"10.799907174351558"
"2021-09-18";"10.810327883498616"
"2021-09-17";"10.82832187857961"
"2021-09-16";"10.854743792163054"
"2021-09-15";"10.883252383522217"
"2021-09-14";"10.901346424574957"
"2021-09-13";"10.899873257287705"
"2021-09-12";"10.921427405163186"
"2021-09-11";"10.940879268669466"
"2021-09-10";"10.96718952105081"
"2021-09-09";"11.0054844606947"
"2021-09-08";"11.033117680479446"
"2021-09-07";"11.06353261169206"
"2021-09-06";"11.08999317254996"
"2021-09-05";"11.114398786847653"
"2021-09-04";"11.12489125002314"
"2021-09-03";"11.155245378276042"
"2021-09-02";"11.185557416713195"
"2021-09-01";"11.224832841507602"
"2021-08-31";"11.24457416554408"
"2021-08-30";"11.270088322988354"
"2021-08-29";"11.303366560090277"
"2021-08-28";"11.31805427393081"
"2021-08-27";"11.337911258677936"
"2021-08-26";"11.359126046608328"
"2021-08-25";"11.359118532401887"
"2021-08-24";"11.384335154826957"
"2021-08-23";"11.401705497182885"
"2021-08-22";"11.423885265285884"
"2021-08-21";"11.42911658080519"
"2021-08-20";"11.441123101900487"
"2021-08-19";"11.446290483117679"
"2021-08-18";"11.455719239095037"
"2021-08-17";"11.479469410477416"
"2021-08-16";"11.499778850406724"
"2021-08-15";"11.519716437749224"
"2021-08-14";"11.531267475269482"
"2021-08-13";"11.544624413598717"
"2021-08-12";"11.539353641564867"
"2021-08-11";"11.559686320069707"
"2021-08-10";"11.57380481563336"
"2021-08-09";"11.58998252766453"
"2021-08-08";"11.605754276827371"
"2021-08-07";"11.608913779022284"
"2021-08-06";"11.624963489436276"
"2021-08-05";"11.635612380135653"
"2021-08-04";"11.651281250609886"
"2021-08-03";"11.66015625"
"2021-08-02";"11.673380000782135"
"2021-08-01";"11.679317630487517"
"2021-07-31";"11.683660488874104"
"2021-07-30";"11.693042933249764"
"2021-07-29";"11.702899260972695"
"2021-07-28";"11.715300535724797"
"2021-07-27";"11.72289203942976"
"2021-07-26";"11.733029362053378"
"2021-07-25";"11.746187899655682"
"2021-07-24";"11.750349361308482"
"2021-07-23";"11.761229314420804"
"2021-07-22";"11.770040613540477"
"2021-07-21";"11.782352128520397"
"2021-07-20";"11.805418232153452"
"2021-07-19";"11.82201627755005"
"2021-07-18";"11.8414788955887"
"2021-07-17";"11.847118590252421"
"2021-07-16";"11.8558236520703"
"2021-07-15";"11.87138340392531"
"2021-07-14";"11.880597014925373"
"2021-07-13";"11.886510701841713"
"2021-07-12";"11.850701083492671"
"2021-07-11";"11.853298005856924"
"2021-07-10";"11.854242623473391"
"2021-07-09";"11.855423607236789"
"2021-07-08";"11.855187391659527"
"2021-07-07";"11.855659832227468"
"2021-07-06";"11.85660482633561"
"2021-07-05";"11.857549971103449"
"2021-07-04";"11.858022599996014"
"2021-07-03";"11.858258928571429"
"2021-07-02";"11.858495266567015"
"2021-07-01";"11.860622732528007"
"2021-06-30";"11.862277956099604"
"2021-06-29";"11.862277956099604"
"2021-06-28";"11.861568518001674"
"2021-06-27";"11.859913492395702"
"2021-06-26";"11.859204337080444"
"2021-06-25";"11.839744867450667"
"2021-06-24";"11.840216871312391"
"2021-06-23";"11.860622732528007"
"2021-06-22";"11.841869181236419"
"2021-06-21";"11.842577455241436"
"2021-06-20";"11.843285813976673"
"2021-06-19";"11.844702785698617"
"2021-06-18";"11.84517518495623"
"2021-06-17";"11.846120096523942"
"2021-06-16";"11.846828879138412"
"2021-06-15";"11.83089599585021"
"2021-06-14";"11.832312389009719"
"2021-06-13";"11.83632734530938"
"2021-06-12";"11.835146192994712"
"2021-06-11";"11.8173107633344"
"2021-06-10";"11.820142161169237"
"2021-06-09";"11.821086261980831"
"2021-06-08";"11.822030513619298"
"2021-06-07";"11.823683317022509"
"2021-06-06";"11.805597171450831"
"2021-06-05";"11.806304686563585"
"2021-06-04";"11.808663682864449"
"2021-06-03";"11.810551558752998"
"2021-06-02";"11.811495723079382"
"2021-06-01";"11.794102948525738"
"2021-05-31";"11.77223032798353"
"2021-05-30";"11.865885073325085"
"2021-05-29";"11.773406892140402"
"2021-05-28";"11.776702523293478"
"2021-05-27";"11.780706842410543"
"2021-05-26";"11.784949678865123"
"2021-05-25";"11.791319666880206"
"2021-05-24";"11.795570152601433"
"2021-05-23";"11.798169180538029"
"2021-05-22";"11.805499879740239"
"2021-05-21";"11.743486973947896"
"2021-05-20";"11.749844605297454"
"2021-05-19";"11.756209124102236"
"2021-05-18";"11.763052773149727"
"2021-05-17";"11.732561877209902"
"2021-05-17";"11.732561877209902"
"2021-05-16";"11.736806141725953"
"2021-05-15";"11.76328648126923"
"2021-05-14";"11.727786606586069"
"2021-05-13";"11.736285858077505"
"2021-05-12";"11.723707269907136"
"2021-05-11";"11.718907579974989"
"2021-05-10";"11.730975023724433"
"2021-05-09";"11.743542062497474"
"2021-05-08";"11.752331249873576"
"2021-05-07";"11.764467662900417"
"2021-05-06";"11.7594582539232"
"2021-05-05";"11.757300085286115"
"2021-05-04";"11.752745018300121"
"2021-05-03";"11.734745849037383"
"2021-05-02";"11.739725188346025"
"2021-05-01";"11.689930718767243"
"2021-04-30";"11.709314227226203"
"2021-04-29";"11.735018361610898"
"2021-04-28";"11.74003330797541"
"2021-04-27";"11.775623839967002"
"2021-04-26";"11.794404899851019"
"2021-04-25";"11.825588161941974"
"2021-04-24";"11.808563812062646"
"2021-04-23";"11.839632491125496"
"2021-04-22";"11.845464819388054"
"2021-04-21";"11.891755609715101"
"2021-04-20";"11.903758638125737"
"2021-04-19";"11.88638142171274"
"2021-04-18";"11.93712829226848"
"2021-04-17";"11.91819013769766"
"2021-04-16";"11.947176412860284"
"2021-04-15";"11.969765101389692"
"2021-04-14";"11.962801486222375"
"2021-04-13";"11.9196447816528"
"2021-04-12";"11.950379944144965"
"2021-04-11";"11.944577161968466"
"2021-04-10";"11.957041610504804"
"2021-04-09";"11.98361512985881"
"2021-04-08";"12.017599544688395"
"2021-04-07";"12.059043184114573"
