"Datum";"Oberösterreich"
"2021-11-25";"8.408100707778678"
"2021-11-24";"8.45416414406488"
"2021-11-23";"8.520909544212973"
"2021-11-22";"8.64178647904558"
"2021-11-21";"8.67984548966144"
"2021-11-20";"8.7683269570675"
"2021-11-19";"8.890576083084941"
"2021-11-18";"8.992831455857488"
"2021-11-17";"9.132907583904343"
"2021-11-16";"9.260997125386492"
"2021-11-15";"9.447950245181142"
"2021-11-14";"9.5140995163538"
"2021-11-13";"9.64376577037807"
"2021-11-12";"9.721779760008495"
"2021-11-11";"9.842200326631264"
"2021-11-10";"9.920275660757298"
"2021-11-09";"10.070206598414906"
"2021-11-08";"10.223307547373873"
"2021-11-07";"10.297298541120162"
"2021-11-06";"10.399804348585603"
"2021-11-05";"10.519666818184502"
"2021-11-04";"10.673510505612587"
"2021-11-03";"10.817095515501256"
"2021-11-02";"10.937528933220584"
"2021-11-01";"11.022306455031734"
"2021-10-31";"11.10273327049953"
"2021-10-30";"11.178282194593361"
"2021-10-29";"11.269803705859402"
"2021-10-28";"11.364296737284578"
"2021-10-27";"11.485101995536471"
"2021-10-26";"11.556209983829195"
"2021-10-25";"11.616900438860684"
"2021-10-24";"11.64175331457348"
"2021-10-23";"11.659216794617384"
"2021-10-22";"11.723998925020155"
"2021-10-21";"11.789758323474734"
"2021-10-20";"11.833474936278675"
"2021-10-19";"11.877507226964266"
"2021-10-18";"11.952163789421475"
"2021-10-17";"11.985780286054167"
"2021-10-16";"12.015345233057461"
"2021-10-15";"12.0287465475619"
"2021-10-14";"12.074727671891823"
"2021-10-13";"12.11095743261744"
"2021-10-12";"12.142696059085528"
"2021-10-11";"12.20574796511834"
"2021-10-10";"12.231503579952268"
"2021-10-09";"12.229150650607899"
"2021-10-08";"12.26091921210391"
"2021-10-07";"12.288038496791934"
"2021-10-06";"12.288400353354353"
"2021-10-05";"12.302993632408448"
"2021-10-04";"12.333080013027901"
"2021-10-03";"12.356607483620058"
"2021-10-02";"12.35798140847529"
"2021-10-01";"12.386114130236562"
"2021-09-30";"12.406584639257508"
"2021-09-29";"12.448498468724525"
"2021-09-28";"12.489407950484471"
"2021-09-27";"12.502405732304915"
"2021-09-26";"12.521883623631345"
"2021-09-25";"12.55167901014247"
"2021-09-24";"12.585368763234023"
"2021-09-23";"12.633406678940828"
"2021-09-22";"12.671816468857209"
"2021-09-21";"12.684241429668328"
"2021-09-20";"12.71497146312885"
"2021-09-19";"12.732822808492589"
"2021-09-18";"12.725658478839893"
"2021-09-17";"12.753821583390373"
"2021-09-16";"12.806219072637303"
"2021-09-15";"12.835454684864285"
"2021-09-14";"12.870319796290456"
"2021-09-13";"12.91359016342797"
"2021-09-12";"12.948993974690604"
"2021-09-11";"12.955861576438807"
"2021-09-10";"12.995102504807953"
"2021-09-09";"13.02557450831777"
"2021-09-08";"13.07215169028332"
"2021-09-07";"13.099302943999497"
"2021-09-06";"13.151035495948058"
"2021-09-05";"13.172381563418325"
"2021-09-04";"13.200533739992375"
"2021-09-03";"13.216350058120094"
"2021-09-02";"13.259800983095552"
"2021-09-01";"13.300729575883908"
"2021-08-31";"13.31705514770847"
"2021-08-30";"13.355458177600205"
"2021-08-29";"13.385648776076987"
"2021-08-28";"13.40463054346595"
"2021-08-27";"13.43397327798677"
"2021-08-26";"13.460350489319504"
"2021-08-25";"13.50690425341137"
"2021-08-24";"13.535383257319404"
"2021-08-23";"13.57755440040667"
"2021-08-22";"13.592312746386334"
"2021-08-21";"13.612660185230881"
"2021-08-20";"13.630598428569074"
"2021-08-19";"13.665488654754435"
"2021-08-18";"13.698743523101628"
"2021-08-17";"13.732844316842856"
"2021-08-16";"13.7538771131826"
"2021-08-15";"13.767959112324572"
"2021-08-14";"13.782299660858769"
"2021-08-13";"13.798857047511785"
"2021-08-12";"13.818339794145167"
"2021-08-11";"13.83124707142379"
"2021-08-10";"13.849788859843153"
"2021-08-09";"13.871057070211213"
"2021-08-08";"13.882823260657776"
"2021-08-07";"13.891106498483154"
"2021-08-06";"13.901854421597074"
"2021-08-05";"13.913790055806672"
"2021-08-04";"13.924455825864277"
"2021-08-03";"13.925299031466793"
"2021-08-02";"13.937634989200864"
"2021-08-01";"13.945047060313174"
"2021-07-31";"13.950817457100392"
"2021-07-30";"13.957182203747825"
"2021-07-29";"13.967684932317605"
"2021-07-28";"13.975720147201896"
"2021-07-27";"13.986132394151563"
"2021-07-26";"13.99869503690334"
"2021-07-25";"14.005459755497904"
"2021-07-24";"14.009973201261916"
"2021-07-23";"14.01437066822759"
"2021-07-22";"14.021626576584223"
"2021-07-21";"14.02182682916472"
"2021-07-20";"14.028022057386591"
"2021-07-19";"14.036728447542934"
"2021-07-18";"14.042817409351104"
"2021-07-17";"14.046999166198717"
"2021-07-16";"14.051900964312768"
"2021-07-15";"14.059319941071779"
"2021-07-14";"14.05666967678179"
"2021-07-13";"14.061461369330674"
"2021-07-12";"14.065896594348066"
"2021-07-11";"14.060008696912597"
"2021-07-10";"14.063845937348082"
