"Datum";"Vorarlberg"
"2022-04-17";"1.3142442043934366"
"2022-04-16";"1.3142442043934366"
"2022-04-15";"1.3142442043934366"
"2022-04-14";"1.3142442043934366"
"2022-04-13";"1.3142442043934366"
"2022-04-12";"1.3068190958940387"
"2022-04-11";"1.3068190958940387"
"2022-04-10";"1.3068190958940387"
"2022-04-09";"1.3018690235611068"
"2022-04-08";"1.3018690235611068"
"2022-04-07";"1.299393987394641"
"2022-04-06";"1.291968878895243"
"2022-04-05";"1.291968878895243"
"2022-04-04";"1.2894938427287768"
"2022-04-03";"1.2969189512281747"
"2022-04-02";"1.291968878895243"
"2022-04-01";"1.291968878895243"
"2022-03-31";"1.291968878895243"
"2022-03-30";"1.2894938427287768"
"2022-03-29";"1.287018806562311"
"2022-03-28";"1.2845437703958449"
"2022-03-27";"1.277118661896447"
