"Datum";"Salzburg"
"2022-04-16";"1.6499373978736498"
"2022-04-15";"1.6499373978736498"
"2022-04-14";"1.6499373978736498"
"2022-04-13";"1.646400554577029"
"2022-04-12";"1.642863711280408"
"2022-04-11";"1.6393268679837871"
"2022-04-10";"1.6340216030388557"
"2022-04-09";"1.626947916445614"
"2022-04-08";"1.6287163380939245"
"2022-04-07";"1.626947916445614"
"2022-04-06";"1.6216426515006825"
"2022-04-05";"1.6198742298523723"
"2022-04-04";"1.6181058082040618"
"2022-04-03";"1.607495278314199"
"2022-04-02";"1.5951163267760258"
"2022-04-01";"1.5809689535895424"
"2022-03-31";"1.5792005319412317"
"2022-03-30";"1.575663688644611"
"2022-03-29";"1.5738952669963004"
"2022-03-28";"1.57212684534799"
"2022-03-27";"1.5703584236996795"
"2022-03-26";"1.5685900020513692"
"2022-03-25";"1.565053158754748"
"2022-03-24";"1.565053158754748"
"2022-03-23";"1.5632847371064378"
"2022-03-22";"1.5615163154581273"
"2022-03-21";"1.559747893809817"
"2022-03-20";"1.5579794721615063"
"2022-03-19";"1.5544426288648856"
"2022-03-18";"1.5544426288648856"
"2022-03-17";"1.5509057855682644"
"2022-03-16";"1.5509057855682644"
"2022-03-15";"1.5473689422716437"
"2022-03-14";"1.5438320989750227"
"2022-03-13";"1.5385268340300915"
"2022-03-12";"1.536758412381781"
"2022-03-11";"1.5349899907334705"
"2022-03-10";"1.53322156908516"
"2022-03-09";"1.529684725788539"
"2022-03-08";"1.529684725788539"
"2022-03-07";"1.5279163041402286"
"2022-03-06";"1.5243794608436079"
"2022-03-05";"1.5226110391952976"
"2022-03-04";"1.520842617546987"
"2022-03-03";"1.5190741958986764"
"2022-03-02";"1.5173057742503662"
"2022-03-01";"1.5120005093054347"
"2022-02-28";"1.5102320876571242"
"2022-02-27";"1.5031584010638825"
"2022-02-26";"1.501389979415572"
"2022-02-25";"1.4996215577672616"
"2022-02-24";"1.4996215577672616"
"2022-02-23";"1.497853136118951"
"2022-02-22";"1.497853136118951"
"2022-02-21";"1.4925478711740197"
"2022-02-20";"1.489011027877399"
"2022-02-19";"1.4872426062290884"
"2022-02-18";"1.4872426062290884"
"2022-02-17";"1.4801689196358467"
"2022-02-16";"1.4801689196358467"
"2022-02-15";"1.478400497987536"
"2022-02-14";"1.4730952330426048"
"2022-02-13";"1.466021546449363"
"2022-02-12";"1.4642531248010524"
"2022-02-11";"1.4642531248010524"
"2022-02-10";"1.4624847031527421"
"2022-02-09";"1.4607162815044317"
"2022-02-08";"1.457179438207811"
"2022-02-07";"1.457179438207811"
"2022-02-06";"1.457179438207811"
"2022-02-05";"1.4554110165595002"
"2022-02-04";"1.45364259491119"
"2022-02-03";"1.450105751614569"
"2022-02-02";"1.450105751614569"
"2022-02-01";"1.446568908317948"
"2022-01-31";"1.446568908317948"
"2022-01-30";"1.446568908317948"
"2022-01-29";"1.4394952217247063"
"2022-01-28";"1.4359583784280854"
"2022-01-27";"1.4359583784280854"
"2022-01-26";"1.434189956779775"
"2022-01-25";"1.434189956779775"
"2022-01-24";"1.434189956779775"
"2022-01-23";"1.434189956779775"
"2022-01-22";"1.4324215351314644"
"2022-01-21";"1.4324215351314644"
"2022-01-20";"1.4324215351314644"
"2022-01-19";"1.430653113483154"
"2022-01-18";"1.430653113483154"
"2022-01-17";"1.4253478485382227"
"2022-01-16";"1.4235794268899122"
"2022-01-15";"1.4235794268899122"
"2022-01-14";"1.4218110052416018"
"2022-01-13";"1.4200425835932913"
"2022-01-12";"1.4165057402966705"
"2022-01-11";"1.4129688970000494"
"2022-01-10";"1.4129688970000494"
"2022-01-09";"1.411200475351739"
"2022-01-08";"1.4094320537034286"
"2022-01-07";"1.4094320537034286"
"2022-01-06";"1.4094320537034286"
"2022-01-05";"1.4094320537034286"
"2022-01-04";"1.4094320537034286"
"2022-01-03";"1.4094320537034286"
"2022-01-02";"1.4076636320551181"
"2022-01-01";"1.4058952104068076"
"2021-12-31";"1.4154521078663527"
"2021-12-30";"1.4154521078663527"
"2021-12-29";"1.4118912220603999"
"2021-12-28";"1.4118912220603999"
"2021-12-27";"1.4083303362544466"
"2021-12-26";"1.40654989335147"
"2021-12-25";"1.4047694504484936"
"2021-12-24";"1.4029890075455171"
"2021-12-23";"1.4029890075455171"
"2021-12-22";"1.4012085646425405"
"2021-12-21";"1.4029890075455171"
"2021-12-20";"1.3976476788365872"
"2021-12-19";"1.3923063501276578"
"2021-12-18";"1.3905259072246812"
"2021-12-17";"1.3869650214187281"
"2021-12-16";"1.3851845785157515"
"2021-12-15";"1.3851845785157515"
"2021-12-14";"1.3798432498068218"
"2021-12-13";"1.3762823640008688"
"2021-12-12";"1.3691605923889627"
"2021-12-11";"1.363819263680033"
"2021-12-10";"1.356697492068127"
"2021-12-09";"1.3495757204562207"
"2021-12-08";"1.328210405620502"
"2021-12-07";"1.328210405620502"
"2021-12-06";"1.3246495198145491"
"2021-12-05";"1.3175277482026428"
"2021-12-04";"1.3121864194937134"
"2021-12-03";"1.3104059765907365"
"2021-12-02";"1.2997233191728774"
"2021-12-01";"1.2961624333669244"
"2021-11-30";"1.281918890143112"
"2021-11-29";"1.2765775614341826"
"2021-11-28";"1.2641144611133466"
"2021-11-27";"1.258773132404417"
"2021-11-26";"1.2516513607925108"
"2021-11-25";"1.2391882604716749"
"2021-11-24";"1.2374078175686984"
"2021-11-23";"1.226725160150839"
"2021-11-22";"1.2196033885389328"
"2021-11-21";"1.2124816169270267"
"2021-11-20";"1.203579402412144"
"2021-11-19";"1.1946771878972613"
"2021-11-18";"1.1911163020913083"
"2021-11-17";"1.1911163020913083"
"2021-11-16";"1.1822140875764255"
"2021-11-15";"1.1733118730615428"
"2021-11-14";"1.1697509872555898"
"2021-11-13";"1.1626292156436835"
"2021-11-12";"1.1537270011288008"
"2021-11-11";"1.1537270011288008"
"2021-11-10";"1.1519465582258244"
"2021-11-09";"1.1466052295168947"
"2021-11-08";"1.1412639008079648"
"2021-11-07";"1.1412639008079648"
"2021-11-06";"1.1394834579049884"
"2021-11-05";"1.1394834579049884"
"2021-11-04";"1.137703015002012"
"2021-11-03";"1.1359225720990354"
"2021-11-02";"1.134142129196059"
"2021-11-01";"1.134142129196059"
"2021-10-31";"1.132361686293082"
"2021-10-30";"1.1288008004871293"
"2021-10-29";"1.1288008004871293"
"2021-10-28";"1.1252399146811762"
"2021-10-27";"1.1234594717781994"
"2021-10-26";"1.1198985859722463"
"2021-10-25";"1.1163377001662935"
"2021-10-24";"1.1163377001662935"
"2021-10-23";"1.1145572572633167"
"2021-10-22";"1.1145572572633167"
"2021-10-21";"1.1145572572633167"
"2021-10-20";"1.1127768143603403"
"2021-10-19";"1.1109963714573636"
"2021-10-18";"1.1092159285543872"
"2021-10-17";"1.1092159285543872"
"2021-10-16";"1.1074354856514108"
"2021-10-15";"1.105655042748434"
"2021-10-14";"1.105655042748434"
"2021-10-13";"1.1038745998454575"
"2021-10-12";"1.1038745998454575"
"2021-10-11";"1.1038745998454575"
"2021-10-10";"1.1038745998454575"
"2021-10-09";"1.098533271136528"
"2021-10-08";"1.098533271136528"
"2021-10-07";"1.0949723853305748"
"2021-10-06";"1.0949723853305748"
"2021-10-05";"1.0949723853305748"
"2021-10-04";"1.0949723853305748"
"2021-10-03";"1.0896310566216454"
"2021-10-02";"1.0896310566216454"
"2021-10-01";"1.0896310566216454"
"2021-09-30";"1.0896310566216454"
"2021-09-29";"1.0896310566216454"
"2021-09-28";"1.0896310566216454"
"2021-09-27";"1.0896310566216454"
"2021-09-26";"1.0896310566216454"
"2021-09-25";"1.0878506137186685"
"2021-09-24";"1.0878506137186685"
"2021-09-23";"1.0878506137186685"
"2021-09-22";"1.0860701708156921"
"2021-09-21";"1.0842897279127155"
"2021-09-20";"1.0789483992037858"
"2021-09-19";"1.0771679563008094"
"2021-09-18";"1.0771679563008094"
"2021-09-17";"1.0771679563008094"
"2021-09-16";"1.0771679563008094"
"2021-09-15";"1.0771679563008094"
"2021-09-14";"1.0753875133978328"
"2021-09-13";"1.0718266275918797"
"2021-09-12";"1.0718266275918797"
"2021-09-11";"1.0718266275918797"
"2021-09-10";"1.0718266275918797"
"2021-09-09";"1.0718266275918797"
"2021-09-08";"1.0718266275918797"
"2021-09-07";"1.0718266275918797"
"2021-09-06";"1.0700461846889031"
"2021-09-05";"1.0700461846889031"
"2021-09-04";"1.0700461846889031"
"2021-09-03";"1.0700461846889031"
"2021-09-02";"1.0700461846889031"
"2021-09-01";"1.0700461846889031"
"2021-08-31";"1.0700461846889031"
"2021-08-30";"1.0700461846889031"
"2021-08-29";"1.0700461846889031"
"2021-08-28";"1.0700461846889031"
"2021-08-27";"1.0700461846889031"
"2021-08-26";"1.0700461846889031"
"2021-08-25";"1.0682657417859267"
"2021-08-24";"1.0682657417859267"
"2021-08-23";"1.06648529888295"
"2021-08-22";"1.06648529888295"
"2021-08-21";"1.06648529888295"
"2021-08-20";"1.06648529888295"
"2021-08-19";"1.0647048559799737"
"2021-08-18";"1.0647048559799737"
"2021-08-17";"1.0647048559799737"
"2021-08-16";"1.0647048559799737"
"2021-08-15";"1.0647048559799737"
"2021-08-14";"1.0647048559799737"
"2021-08-13";"1.0647048559799737"
"2021-08-12";"1.062924413076997"
"2021-08-11";"1.062924413076997"
"2021-08-10";"1.062924413076997"
"2021-08-09";"1.062924413076997"
"2021-08-08";"1.062924413076997"
"2021-08-07";"1.062924413076997"
"2021-08-06";"1.062924413076997"
"2021-08-05";"1.062924413076997"
"2021-08-04";"1.062924413076997"
"2021-08-03";"1.062924413076997"
"2021-08-02";"1.062924413076997"
"2021-08-01";"1.062924413076997"
"2021-07-31";"1.062924413076997"
"2021-07-30";"1.062924413076997"
"2021-07-29";"1.062924413076997"
"2021-07-28";"1.062924413076997"
"2021-07-27";"1.062924413076997"
"2021-07-26";"1.062924413076997"
"2021-07-25";"1.062924413076997"
"2021-07-24";"1.062924413076997"
"2021-07-23";"1.062924413076997"
"2021-07-22";"1.062924413076997"
"2021-07-21";"1.062924413076997"
"2021-07-20";"1.062924413076997"
"2021-07-19";"1.062924413076997"
"2021-07-18";"1.062924413076997"
"2021-07-17";"1.062924413076997"
"2021-07-16";"1.062924413076997"
"2021-07-15";"1.062924413076997"
"2021-07-14";"1.062924413076997"
"2021-07-13";"1.062924413076997"
"2021-07-12";"1.059363527271044"
"2021-07-11";"1.059363527271044"
"2021-07-10";"1.059363527271044"
"2021-07-09";"1.059363527271044"
"2021-07-08";"1.059363527271044"
"2021-07-07";"1.059363527271044"
"2021-07-06";"1.059363527271044"
"2021-07-05";"1.059363527271044"
"2021-07-04";"1.059363527271044"
"2021-07-03";"1.059363527271044"
"2021-07-02";"1.059363527271044"
"2021-07-01";"1.059363527271044"
"2021-06-30";"1.059363527271044"
"2021-06-29";"1.059363527271044"
"2021-06-28";"1.059363527271044"
"2021-06-27";"1.059363527271044"
"2021-06-26";"1.059363527271044"
"2021-06-25";"1.0575830843680674"
"2021-06-24";"1.0575830843680674"
"2021-06-23";"1.059363527271044"
"2021-06-22";"1.0575830843680674"
"2021-06-21";"1.0575830843680674"
"2021-06-20";"1.0575830843680674"
"2021-06-19";"1.0575830843680674"
"2021-06-18";"1.0575830843680674"
"2021-06-17";"1.0575830843680674"
"2021-06-16";"1.0575830843680674"
"2021-06-15";"1.055802641465091"
"2021-06-14";"1.055802641465091"
"2021-06-13";"1.055802641465091"
"2021-06-12";"1.055802641465091"
"2021-06-11";"1.0540221985621143"
"2021-06-10";"1.0540221985621143"
"2021-06-09";"1.0540221985621143"
"2021-06-08";"1.0540221985621143"
"2021-06-07";"1.0540221985621143"
"2021-06-06";"1.0522417556591377"
"2021-06-05";"1.0522417556591377"
"2021-06-04";"1.0522417556591377"
"2021-06-03";"1.0522417556591377"
"2021-06-02";"1.0522417556591377"
"2021-06-01";"1.0504613127561613"
"2021-05-31";"1.0486808698531846"
"2021-05-30";"1.0415590982412783"
"2021-05-29";"1.0486808698531846"
"2021-05-28";"1.0486808698531846"
"2021-05-27";"1.0486808698531846"
"2021-05-26";"1.0486808698531846"
"2021-05-25";"1.0486808698531846"
"2021-05-24";"1.0486808698531846"
"2021-05-23";"1.0486808698531846"
"2021-05-22";"1.0486808698531846"
"2021-05-21";"1.043339541144255"
"2021-05-20";"1.043339541144255"
"2021-05-19";"1.043339541144255"
"2021-05-18";"1.043339541144255"
"2021-05-17";"1.039778655338302"
"2021-05-17";"1.039778655338302"
"2021-05-16";"1.039778655338302"
"2021-05-15";"1.0415590982412783"
"2021-05-14";"1.0379982124353255"
"2021-05-13";"1.0379982124353255"
"2021-05-12";"1.036217769532349"
"2021-05-11";"1.0344373266293723"
"2021-05-10";"1.0344373266293723"
"2021-05-09";"1.0344373266293723"
"2021-05-08";"1.0344373266293723"
"2021-05-07";"1.0344373266293723"
"2021-05-06";"1.0326568837263956"
"2021-05-05";"1.0308764408234192"
"2021-05-04";"1.0290959979204428"
"2021-05-03";"1.0255351121144896"
"2021-05-02";"1.023754669211513"
"2021-05-01";"1.0184133405025835"
"2021-04-30";"1.0184133405025835"
"2021-04-29";"1.0184133405025835"
"2021-04-28";"1.0166328975996068"
"2021-04-27";"1.0166328975996068"
"2021-04-26";"1.0148524546966302"
"2021-04-25";"1.0130720117936538"
"2021-04-24";"1.0095111259877008"
"2021-04-23";"1.0095111259877008"
"2021-04-22";"1.0077306830847241"
"2021-04-21";"1.0077306830847241"
"2021-04-20";"1.0059502401817475"
"2021-04-19";"1.000608911472818"
"2021-04-18";"1.000608911472818"
"2021-04-17";"0.9970480256668648"
"2021-04-16";"0.9970480256668648"
"2021-04-15";"0.9952675827638884"
"2021-04-14";"0.9917066969579353"
"2021-04-13";"0.9845849253460291"
"2021-04-12";"0.9828044824430526"
"2021-04-11";"0.9792435966370994"
"2021-04-10";"0.9792435966370994"
"2021-04-09";"0.9792435966370994"
"2021-04-08";"0.9774631537341228"
"2021-04-07";"0.9774631537341228"
"2021-04-06";"0.9756827108311464"
"2021-04-05";"0.9739022679281698"
"2021-04-03";"0.9721218250251933"
"2021-04-02";"0.9703413821222167"
"2021-04-01";"0.9685609392192401"
"2021-03-31";"0.9650000534132871"
"2021-03-30";"0.9650000534132871"
"2021-03-29";"0.9614391676073339"
"2021-03-28";"0.9578782818013809"
"2021-03-27";"0.9578782818013809"
"2021-03-26";"0.9578782818013809"
"2021-03-25";"0.9543173959954279"
"2021-03-24";"0.9525369530924512"
"2021-03-23";"0.9436347385775685"
"2021-03-22";"0.9436347385775685"
"2021-03-21";"0.9400738527716155"
"2021-03-20";"0.9400738527716155"
"2021-03-19";"0.9400738527716155"
"2021-03-18";"0.9382934098686389"
"2021-03-17";"0.9365129669656624"
"2021-03-16";"0.9365129669656624"
"2021-03-15";"0.9329520811597093"
"2021-03-14";"0.9276107524507797"
"2021-03-13";"0.9222694237418501"
"2021-03-12";"0.9169280950329204"
"2021-03-11";"0.9115867663239907"
"2021-03-10";"0.9080258805180377"
"2021-03-09";"0.9062454376150612"
"2021-03-08";"0.9044649947120846"
"2021-03-07";"0.9044649947120846"
"2021-03-06";"0.8991236660031549"
"2021-03-05";"0.8973432231001784"
"2021-03-04";"0.8955627801972019"
"2021-03-03";"0.8920018943912488"
"2021-03-02";"0.8920018943912488"
"2021-03-01";"0.8884410085852957"
"2021-02-28";"0.8884410085852957"
"2021-02-27";"0.8830996798763661"
"2021-02-26";"0.8813192369733894"
"2021-02-25";"0.8777583511674365"
"2021-02-24";"0.8759779082644599"
"2021-02-23";"0.8741974653614834"
"2021-02-22";"0.8724170224585067"
"2021-02-21";"0.8652952508466006"
"2021-02-20";"0.8652952508466006"
"2021-02-19";"0.863514807943624"
"2021-02-18";"0.863514807943624"
"2021-02-17";"0.863514807943624"
"2021-02-16";"0.8617343650406475"
"2021-02-15";"0.8617343650406475"
"2021-02-14";"0.8563930363317179"
"2021-02-13";"0.8403690502049289"
"2021-02-12";"0.8385886073019525"
"2021-02-11";"0.8385886073019525"
"2021-02-10";"0.8385886073019525"
"2021-02-09";"0.8314668356900462"
"2021-02-08";"0.8296863927870698"
"2021-02-07";"0.8261255069811166"
"2021-02-06";"0.8261255069811166"
"2021-02-05";"0.8261255069811166"
"2021-02-04";"0.820784178272187"
"2021-02-03";"0.8029797492424215"
"2021-02-02";"0.797638420533492"
"2021-02-01";"0.7905166489215858"
"2021-01-31";"0.7869557631156326"
"2021-01-30";"0.7744926627947968"
"2021-01-29";"0.7744926627947968"
"2021-01-28";"0.7744926627947968"
"2021-01-27";"0.7673708911828907"
"2021-01-26";"0.7638100053769376"
"2021-01-25";"0.7531273479590783"
"2021-01-24";"0.7442251334441956"
"2021-01-23";"0.7388838047352659"
"2021-01-22";"0.7335424760263363"
"2021-01-21";"0.7282011473174067"
"2021-01-20";"0.7264207044144301"
"2021-01-19";"0.719298932802524"
"2021-01-18";"0.7139576040935943"
"2021-01-17";"0.7086162753846647"
"2021-01-16";"0.7050553895787116"
"2021-01-15";"0.7014945037727586"
"2021-01-14";"0.6961531750638289"
"2021-01-13";"0.6854705176459696"
"2021-01-12";"0.6819096318400165"
"2021-01-11";"0.6730074173251337"
"2021-01-10";"0.6623247599072746"
"2021-01-09";"0.6552029882953683"
"2021-01-08";"0.6552029882953683"
"2021-01-07";"0.6552029882953683"
"2021-01-06";"0.640959445071556"
"2021-01-05";"0.6356181163626263"
"2021-01-04";"0.6267159018477436"
"2021-01-03";"0.6195941302358374"
"2021-01-02";"0.6284963447507201"
"2021-01-01";"0.605350587012025"
"2020-12-31";"0.6040460361712775"
"2020-12-30";"0.6040460361712775"
"2020-12-29";"0.5986846808206449"
"2020-12-28";"0.5879619701193795"
"2020-12-27";"0.5754521409679033"
"2020-12-26";"0.5700907856172708"
"2020-12-25";"0.5647294302666381"
"2020-12-24";"0.5557938380155837"
"2020-12-23";"0.5557938380155837"
"2020-12-22";"0.5522196011151619"
"2020-12-21";"0.5414968904138966"
"2020-12-20";"0.5379226535134749"
"2020-12-19";"0.5289870612624205"
"2020-12-18";"0.5271999428122096"
"2020-12-17";"0.521838587461577"
"2020-12-16";"0.5093287583101008"
"2020-12-15";"0.5021802845092572"
"2020-12-14";"0.4986060476088356"
"2020-12-13";"0.4932446922582029"
"2020-12-12";"0.47716062620630495"
"2020-12-11";"0.4717992708556723"
"2020-12-10";"0.4521409679033526"
"2020-12-09";"0.43426978340124384"
"2020-12-08";"0.41461148044892415"
"2020-12-07";"0.39674029594681537"
"2020-12-06";"0.387804703695761"
"2020-12-05";"0.3824433483451283"
"2020-12-04";"0.37172063764386304"
"2020-12-03";"0.36099792694259775"
"2020-12-02";"0.35206233469154335"
"2020-12-01";"0.3467009793409107"
"2020-11-30";"0.32168132103795843"
"2020-11-29";"0.30023589963542785"
"2020-11-28";"0.2948745442847952"
"2020-11-27";"0.2841518335835299"
"2020-11-26";"0.268067767531632"
"2020-11-25";"0.25198370147973403"
"2020-11-24";"0.2484094645793123"
"2020-11-23";"0.23589963542783615"
"2020-11-22";"0.23053828007720353"
"2020-11-21";"0.21087997712488382"
"2020-11-20";"0.20730574022446208"
"2020-11-19";"0.2055186217742512"
"2020-11-18";"0.17513760812066625"
"2020-11-17";"0.15369218671813567"
"2020-11-16";"0.12867252841518337"
"2020-11-15";"0.1161626992637072"
"2020-11-14";"0.1161626992637072"
"2020-11-13";"0.1161626992637072"
"2020-11-12";"0.1161626992637072"
"2020-11-11";"0.11258846236328543"
"2020-11-10";"0.11258846236328543"
"2020-11-09";"0.10901422546286368"
"2020-11-08";"0.1072271070126528"
"2020-11-07";"0.1072271070126528"
"2020-11-06";"0.1072271070126528"
"2020-11-05";"0.10543998856244191"
"2020-11-04";"0.09471727786117663"
"2020-11-03";"0.0965043963113875"
"2020-11-02";"0.09471727786117663"
"2020-11-01";"0.09293015941096576"
"2020-10-31";"0.09114304096075487"
"2020-10-30";"0.09114304096075487"
"2020-10-29";"0.09114304096075487"
"2020-10-28";"0.08756880406033313"
"2020-10-27";"0.08756880406033313"
"2020-10-26";"0.08756880406033313"
"2020-10-25";"0.08756880406033313"
"2020-10-24";"0.08399456715991135"
"2020-10-23";"0.08220744870970048"
"2020-10-22";"0.08220744870970048"
"2020-10-21";"0.08220744870970048"
"2020-10-20";"0.08220744870970048"
"2020-10-19";"0.08042033025948961"
"2020-10-18";"0.08042033025948961"
"2020-10-17";"0.07863321180927872"
"2020-10-16";"0.07863321180927872"
"2020-10-15";"0.07863321180927872"
"2020-10-14";"0.07863321180927872"
"2020-10-13";"0.07684609335906784"
"2020-10-12";"0.07684609335906784"
"2020-10-11";"0.07684609335906784"
"2020-10-10";"0.07684609335906784"
"2020-10-09";"0.07684609335906784"
"2020-10-08";"0.07684609335906784"
"2020-10-07";"0.07684609335906784"
"2020-10-06";"0.07684609335906784"
"2020-10-05";"0.07505897490885696"
"2020-10-04";"0.07505897490885696"
"2020-10-03";"0.07505897490885696"
"2020-10-02";"0.07327185645864608"
"2020-10-01";"0.07327185645864608"
"2020-09-30";"0.07327185645864608"
"2020-09-29";"0.0714847380084352"
"2020-09-28";"0.0714847380084352"
"2020-09-27";"0.0714847380084352"
"2020-09-26";"0.0714847380084352"
"2020-09-25";"0.0714847380084352"
"2020-09-24";"0.0714847380084352"
"2020-09-23";"0.0714847380084352"
"2020-09-22";"0.0714847380084352"
"2020-09-21";"0.0714847380084352"
"2020-09-20";"0.0714847380084352"
"2020-09-19";"0.0714847380084352"
"2020-09-18";"0.0714847380084352"
"2020-09-17";"0.0714847380084352"
"2020-09-16";"0.0714847380084352"
"2020-09-15";"0.0714847380084352"
"2020-09-14";"0.0714847380084352"
"2020-09-13";"0.0714847380084352"
"2020-09-12";"0.06969761955822433"
"2020-09-11";"0.06969761955822433"
"2020-09-10";"0.06969761955822433"
"2020-09-09";"0.06969761955822433"
"2020-09-08";"0.06969761955822433"
"2020-09-07";"0.06969761955822433"
"2020-09-06";"0.06969761955822433"
"2020-09-05";"0.06969761955822433"
"2020-09-04";"0.06969761955822433"
"2020-09-03";"0.06969761955822433"
"2020-09-02";"0.06969761955822433"
"2020-09-01";"0.06969761955822433"
"2020-08-31";"0.06969761955822433"
"2020-08-30";"0.06969761955822433"
"2020-08-29";"0.06969761955822433"
