"Datum";"Wien"
"2022-04-15";"1.7216488786797115"
"2022-04-14";"1.7196047719671204"
"2022-04-13";"1.7170496385763818"
"2022-04-12";"1.7139834785074954"
"2022-04-11";"1.7129614251512002"
"2022-04-10";"1.7058070516571318"
"2022-04-09";"1.7027408915882454"
"2022-04-08";"1.7022298649100978"
"2022-04-07";"1.6991637048412114"
"2022-04-06";"1.6950754914160293"
"2022-04-05";"1.691498304668995"
"2022-04-04";"1.6904762513126999"
"2022-04-03";"1.6853659845312225"
"2022-04-02";"1.6828108511404838"
"2022-04-01";"1.6777005843590065"
"2022-03-31";"1.6720792908993813"
"2022-03-30";"1.6685021041523471"
"2022-03-29";"1.6644138907271655"
"2022-03-28";"1.6603256773019837"
"2022-03-27";"1.6531713038079154"
"2022-03-26";"1.6511271970953243"
"2022-03-25";"1.6465279569919948"
"2022-03-24";"1.6414176902105175"
"2022-03-23";"1.6368184501071879"
"2022-03-22";"1.6337522900383012"
"2022-03-21";"1.6281309965786763"
"2022-03-20";"1.6255758631879378"
"2022-03-19";"1.6194435430501648"
"2022-03-18";"1.6168884096594263"
"2022-03-17";"1.6128001962342442"
"2022-03-16";"1.6102450628435057"
"2022-03-15";"1.6066678760964717"
"2022-03-14";"1.6041127427057331"
"2022-03-13";"1.6030906893494374"
"2022-03-12";"1.6015576093149944"
"2022-03-11";"1.600024529280551"
"2022-03-10";"1.5979804225679601"
"2022-03-09";"1.5959363158553692"
"2022-03-08";"1.5923591291083352"
"2022-03-07";"1.588781942361301"
"2022-03-06";"1.585204755614267"
"2022-03-05";"1.5836716755798237"
"2022-03-04";"1.5795834621546418"
"2022-03-03";"1.5749842220513122"
"2022-03-02";"1.5693629285916872"
"2022-03-01";"1.5637416351320619"
"2022-02-28";"1.5601644483850279"
"2022-02-27";"1.556076234959846"
"2022-02-26";"1.5540321282472551"
"2022-02-25";"1.5509659681783687"
"2022-02-24";"1.5484108347876302"
"2022-02-23";"1.544833648040596"
"2022-02-22";"1.5438115946843005"
"2022-02-21";"1.540745434615414"
"2022-02-20";"1.5366572211902323"
"2022-02-19";"1.535124141155789"
"2022-02-18";"1.5346131144776414"
"2022-02-17";"1.5305249010524595"
"2022-02-16";"1.5274587409835731"
"2022-02-15";"1.5243925809146865"
"2022-02-14";"1.5197933408113569"
"2022-02-13";"1.5146830740298796"
"2022-02-12";"1.51008383392655"
"2022-02-11";"1.5080397272139592"
"2022-02-10";"1.5049735671450728"
"2022-02-09";"1.502418433754334"
"2022-02-08";"1.5003743270417431"
"2022-02-07";"1.4947530335821182"
"2022-02-06";"1.491175846835084"
"2022-02-05";"1.4881096867661976"
"2022-02-04";"1.4870876334099021"
"2022-02-03";"1.4829994199847203"
"2022-02-02";"1.479422233237686"
"2022-02-01";"1.475845046490652"
"2022-01-31";"1.4753340198125042"
"2022-01-30";"1.4712458063873226"
"2022-01-29";"1.470223753031027"
"2022-01-28";"1.468179646318436"
"2022-01-27";"1.4640914328932544"
"2022-01-26";"1.462558352858811"
"2022-01-25";"1.4615362995025154"
"2022-01-24";"1.4600032194680723"
"2022-01-23";"1.4574480860773338"
"2022-01-22";"1.4559150060428905"
"2022-01-21";"1.4554039793647429"
"2022-01-20";"1.452848845974004"
"2022-01-19";"1.4513157659395608"
"2022-01-18";"1.4508047392614132"
"2022-01-17";"1.4497826859051175"
"2022-01-16";"1.445183445801788"
"2022-01-15";"1.445183445801788"
"2022-01-14";"1.4446724191236404"
"2022-01-13";"1.443650365767345"
"2022-01-12";"1.443650365767345"
"2022-01-11";"1.4431393390891971"
"2022-01-10";"1.441606259054754"
"2022-01-09";"1.4364959922732767"
"2022-01-08";"1.435984965595129"
"2022-01-07";"1.435473938916981"
"2022-01-06";"1.435473938916981"
"2022-01-05";"1.4349629122388334"
"2022-01-04";"1.4344518855606858"
"2022-01-03";"1.4334298322043901"
"2022-01-02";"1.432407778848095"
"2022-01-01";"1.4308746988136516"
"2021-12-31";"1.4530665726681242"
"2021-12-30";"1.452547434914402"
"2021-12-29";"1.4489134706383473"
"2021-12-28";"1.446836919623459"
"2021-12-27";"1.4457986441160147"
"2021-12-26";"1.4437220931011265"
"2021-12-25";"1.4432029553474044"
"2021-12-24";"1.4421646798399603"
"2021-12-23";"1.441126404332516"
"2021-12-22";"1.4374924400564615"
"2021-12-21";"1.434896751287851"
"2021-12-20";"1.4328202002729626"
"2021-12-19";"1.4302245115043521"
"2021-12-18";"1.428667098243186"
"2021-12-17";"1.4276288227357417"
"2021-12-16";"1.4260714094745754"
"2021-12-15";"1.4245139962134092"
"2021-12-14";"1.4213991696910768"
"2021-12-13";"1.4182843431687442"
"2021-12-12";"1.4156886544001337"
"2021-12-11";"1.4141312411389675"
"2021-12-10";"1.4130929656315232"
"2021-12-09";"1.4099781391091908"
"2021-12-08";"1.405305899325692"
"2021-12-07";"1.4016719350496374"
"2021-12-06";"1.3990762462810271"
"2021-12-05";"1.3949231442512502"
"2021-12-04";"1.3938848687438061"
"2021-12-03";"1.3923274554826397"
"2021-12-02";"1.3866169401916968"
"2021-12-01";"1.3829829759156422"
"2021-11-30";"1.3809064249007539"
"2021-11-29";"1.3777915983784215"
"2021-11-28";"1.3746767718560888"
"2021-11-27";"1.3726002208412005"
"2021-11-26";"1.3684471188114236"
"2021-11-25";"1.3663705677965354"
"2021-11-24";"1.3627366035204809"
"2021-11-23";"1.3601409147518704"
"2021-11-22";"1.3549495372146496"
"2021-11-21";"1.3497581596774286"
"2021-11-20";"1.3482007464162622"
"2021-11-19";"1.346643333155096"
"2021-11-18";"1.3435285066327636"
"2021-11-17";"1.3414519556178752"
"2021-11-16";"1.3378179913418204"
"2021-11-15";"1.3362605780806542"
"2021-11-14";"1.3289926495285451"
"2021-11-13";"1.328473511774823"
"2021-11-12";"1.3258778230062125"
"2021-11-11";"1.3222438587301577"
"2021-11-10";"1.3191290322078255"
"2021-11-09";"1.316533343439215"
"2021-11-08";"1.3154950679317707"
"2021-11-07";"1.312380241409438"
"2021-11-06";"1.312380241409438"
"2021-11-05";"1.3082271393796616"
"2021-11-04";"1.305112312857329"
"2021-11-03";"1.3014783485812744"
"2021-11-02";"1.298363522058942"
"2021-11-01";"1.2968061087977756"
"2021-10-31";"1.2962869710440537"
"2021-10-30";"1.2952486955366094"
"2021-10-29";"1.293172144521721"
"2021-10-28";"1.2926530067679989"
"2021-10-27";"1.2916147312605546"
"2021-10-26";"1.2895381802456662"
"2021-10-25";"1.2879807669845003"
"2021-10-24";"1.2864233537233338"
"2021-10-23";"1.2843468027084455"
"2021-10-22";"1.2843468027084455"
"2021-10-21";"1.2838276649547233"
"2021-10-20";"1.2822702516935571"
"2021-10-19";"1.281751113939835"
"2021-10-18";"1.280712838432391"
"2021-10-17";"1.2801937006786688"
"2021-10-16";"1.2796745629249466"
"2021-10-15";"1.2786362874175023"
"2021-10-14";"1.2786362874175023"
"2021-10-13";"1.2775980119100583"
"2021-10-12";"1.2765597364026142"
"2021-10-11";"1.2744831853877259"
"2021-10-10";"1.2744831853877259"
"2021-10-09";"1.2718874966191154"
"2021-10-08";"1.270849221111671"
"2021-10-07";"1.270849221111671"
"2021-10-06";"1.269810945604227"
"2021-10-05";"1.2692918078505049"
"2021-10-04";"1.2672152568356165"
"2021-10-03";"1.2666961190818944"
"2021-10-02";"1.2656578435744503"
"2021-10-01";"1.2651387058207284"
"2021-09-30";"1.2646195680670063"
"2021-09-29";"1.263581292559562"
"2021-09-28";"1.2620238792983958"
"2021-09-27";"1.2594281905297853"
"2021-09-26";"1.2578707772686188"
"2021-09-25";"1.2568325017611748"
"2021-09-24";"1.2542368129925645"
"2021-09-23";"1.252679399731398"
"2021-09-22";"1.2500837109627878"
"2021-09-21";"1.2490454354553435"
"2021-09-20";"1.246449746686733"
"2021-09-19";"1.2422966446569566"
"2021-09-18";"1.2417775069032344"
"2021-09-17";"1.240220093642068"
"2021-09-16";"1.239181818134624"
"2021-09-15";"1.2381435426271796"
"2021-09-14";"1.2371052671197356"
"2021-09-13";"1.2371052671197356"
"2021-09-12";"1.2365861293660134"
"2021-09-11";"1.2365861293660134"
"2021-09-10";"1.2365861293660134"
"2021-09-09";"1.2355478538585691"
"2021-09-08";"1.233990440597403"
"2021-09-07";"1.2334713028436808"
"2021-09-06";"1.2334713028436808"
"2021-09-05";"1.2313947518287927"
"2021-09-04";"1.2287990630601822"
"2021-09-03";"1.2277607875527379"
"2021-09-02";"1.2267225120452938"
"2021-09-01";"1.2256842365378495"
"2021-08-31";"1.2256842365378495"
"2021-08-30";"1.2246459610304052"
"2021-08-29";"1.2334713028436808"
"2021-08-28";"1.2334713028436808"
"2021-08-27";"1.2329521650899586"
"2021-08-26";"1.2329521650899586"
"2021-08-25";"1.2329521650899586"
"2021-08-24";"1.2329521650899586"
"2021-08-23";"1.2329521650899586"
"2021-08-22";"1.2313947518287927"
"2021-08-21";"1.2313947518287927"
"2021-08-20";"1.2313947518287927"
"2021-08-19";"1.2313947518287927"
"2021-08-18";"1.2308756140750705"
"2021-08-17";"1.2308756140750705"
"2021-08-16";"1.2303564763213484"
"2021-08-15";"1.2303564763213484"
"2021-08-14";"1.2303564763213484"
"2021-08-13";"1.2303564763213484"
"2021-08-12";"1.2303564763213484"
"2021-08-11";"1.2303564763213484"
"2021-08-10";"1.2303564763213484"
"2021-08-09";"1.2298373385676262"
"2021-08-08";"1.2298373385676262"
"2021-08-07";"1.2298373385676262"
"2021-08-06";"1.2298373385676262"
"2021-08-05";"1.2298373385676262"
"2021-08-04";"1.2293182008139043"
"2021-08-03";"1.2293182008139043"
"2021-08-02";"1.2287990630601822"
"2021-08-01";"1.2277607875527379"
"2021-07-31";"1.2277607875527379"
"2021-07-30";"1.2277607875527379"
"2021-07-29";"1.2277607875527379"
"2021-07-28";"1.2277607875527379"
"2021-07-27";"1.2277607875527379"
"2021-07-26";"1.2277607875527379"
"2021-07-25";"1.2267225120452938"
"2021-07-24";"1.2262033742915717"
"2021-07-23";"1.2262033742915717"
"2021-07-22";"1.2262033742915717"
"2021-07-21";"1.2262033742915717"
"2021-07-20";"1.2262033742915717"
"2021-07-19";"1.2262033742915717"
"2021-07-18";"1.2262033742915717"
"2021-07-17";"1.2262033742915717"
"2021-07-16";"1.2262033742915717"
"2021-07-15";"1.2262033742915717"
"2021-07-14";"1.2262033742915717"
"2021-07-13";"1.2262033742915717"
"2021-07-12";"1.2256842365378495"
"2021-07-11";"1.2256842365378495"
"2021-07-10";"1.2256842365378495"
"2021-07-09";"1.2256842365378495"
"2021-07-08";"1.2251650987841274"
"2021-07-07";"1.2251650987841274"
"2021-07-06";"1.2246459610304052"
"2021-07-05";"1.2246459610304052"
"2021-07-04";"1.2246459610304052"
"2021-07-03";"1.2236076855229612"
"2021-07-02";"1.2236076855229612"
"2021-07-01";"1.223088547769239"
"2021-06-30";"1.223088547769239"
"2021-06-29";"1.2225694100155169"
"2021-06-28";"1.2220502722617947"
"2021-06-27";"1.221531134508073"
"2021-06-26";"1.221531134508073"
"2021-06-25";"1.221531134508073"
"2021-06-24";"1.221531134508073"
"2021-06-23";"1.221531134508073"
"2021-06-22";"1.221531134508073"
"2021-06-21";"1.221531134508073"
"2021-06-20";"1.221011996754351"
"2021-06-19";"1.221011996754351"
"2021-06-18";"1.221011996754351"
"2021-06-17";"1.221011996754351"
"2021-06-16";"1.221011996754351"
"2021-06-15";"1.2204928590006288"
"2021-06-14";"1.2204928590006288"
"2021-06-13";"1.2189354457394626"
"2021-06-12";"1.2189354457394626"
"2021-06-11";"1.2189354457394626"
"2021-06-10";"1.2184163079857404"
"2021-06-09";"1.2178971702320183"
"2021-06-08";"1.2173780324782961"
"2021-06-07";"1.2173780324782961"
"2021-06-06";"1.2178971702320183"
"2021-06-05";"1.2178971702320183"
"2021-06-04";"1.21582061921713"
"2021-06-03";"1.2142632059559635"
"2021-06-02";"1.2142632059559635"
"2021-06-01";"1.2127057926947973"
"2021-05-31";"1.210629241679909"
"2021-05-30";"1.2090718284187427"
"2021-05-29";"1.2090718284187427"
"2021-05-28";"1.2075144151575765"
"2021-05-27";"1.2064761396501322"
"2021-05-26";"1.2043995886352439"
"2021-05-25";"1.2033613131277998"
"2021-05-24";"1.2018038998666334"
"2021-05-23";"1.2012847621129112"
"2021-05-22";"1.199727348851745"
"2021-05-21";"1.1992082110980231"
"2021-05-20";"1.197650797836857"
"2021-05-19";"1.1960933845756907"
"2021-05-18";"1.1966125223294126"
"2021-05-17";"1.1919402825459138"
"2021-05-17";"1.1919402825459138"
"2021-05-16";"1.1888254560235811"
"2021-05-15";"1.186748905008693"
"2021-05-14";"1.1862297672549709"
"2021-05-13";"1.1831149407326385"
"2021-05-12";"1.1820766652251942"
"2021-05-11";"1.1784427009491394"
"2021-05-10";"1.1737704611656408"
"2021-05-09";"1.1711747723970303"
"2021-05-08";"1.1685790836284198"
"2021-05-07";"1.1665025326135314"
"2021-05-06";"1.1644259815986433"
"2021-05-05";"1.1597537418151445"
"2021-05-04";"1.1587154663077002"
"2021-05-03";"1.1540432265242015"
"2021-05-02";"1.1519666755093132"
"2021-05-01";"1.1467752979720922"
"2021-04-30";"1.1446987469572039"
"2021-04-29";"1.1421030581885936"
"2021-04-28";"1.1358734051439283"
"2021-04-27";"1.1291246143455413"
"2021-04-26";"1.122894961300876"
"2021-04-25";"1.120818410285988"
"2021-04-24";"1.1151078949950448"
"2021-04-23";"1.1135504817338786"
"2021-04-22";"1.109916517457824"
"2021-04-21";"1.1036868644131588"
"2021-04-20";"1.0964189358610497"
"2021-04-19";"1.0912275583238287"
"2021-04-18";"1.08655531854033"
"2021-04-17";"1.0839596297717196"
"2021-04-16";"1.074615150204722"
"2021-04-15";"1.068904634913779"
"2021-04-14";"1.0647515328840025"
"2021-04-13";"1.0605984308542256"
"2021-04-12";"1.056964466578171"
"2021-04-11";"1.0486582625186176"
"2021-04-10";"1.0434668849813966"
"2021-04-09";"1.0434668849813966"
"2021-04-08";"1.0356798186755654"
"2021-04-07";"1.027892752369734"
"2021-04-06";"1.0237396503399574"
"2021-04-05";"1.0175099972952923"
"2021-04-03";"1.0117994820043492"
"2021-04-02";"1.0050506912059622"
"2021-04-01";"1.002974140191074"
"2021-03-31";"0.9962253493926868"
"2021-03-30";"0.9915531096091879"
"2021-03-29";"0.9858425943182451"
"2021-03-28";"0.9811703545347461"
"2021-03-27";"0.9764981147512474"
"2021-03-26";"0.9739024259826369"
"2021-03-25";"0.9661153596768056"
"2021-03-24";"0.9604048443858626"
"2021-03-23";"0.9578091556172521"
"2021-03-22";"0.9526177780800313"
"2021-03-21";"0.9453498495279221"
"2021-03-20";"0.9437924362667558"
"2021-03-19";"0.9422350230055896"
"2021-03-18";"0.9391201964832571"
"2021-03-17";"0.933409681192314"
"2021-03-16";"0.9297757169162594"
"2021-03-15";"0.9245843393790385"
"2021-03-14";"0.9199120995955398"
"2021-03-13";"0.9162781353194852"
"2021-03-12";"0.9157589975657631"
"2021-03-11";"0.9131633087971526"
"2021-03-10";"0.9090102067673759"
"2021-03-09";"0.9058953802450435"
"2021-03-08";"0.9027805537227108"
"2021-03-07";"0.8986274516929342"
"2021-03-06";"0.8965509006780458"
"2021-03-05";"0.8944743496631575"
"2021-03-04";"0.8923977986482691"
"2021-03-03";"0.8903212476333807"
"2021-03-02";"0.8872064211110482"
"2021-03-01";"0.8835724568349936"
"2021-02-28";"0.8825341813275495"
"2021-02-27";"0.8789002170514948"
"2021-02-26";"0.8742279772679961"
"2021-02-25";"0.8695557374844972"
"2021-02-24";"0.8679983242233309"
"2021-02-23";"0.8648834977009985"
"2021-02-22";"0.8633260844398322"
"2021-02-21";"0.8612495334249439"
"2021-02-20";"0.8570964313951671"
"2021-02-19";"0.856058155887723"
"2021-02-18";"0.8529433293653904"
"2021-02-17";"0.8513859161042241"
"2021-02-16";"0.8461945385670032"
"2021-02-15";"0.8430797120446708"
"2021-02-14";"0.8368500590000058"
"2021-02-13";"0.8363309212462836"
"2021-02-12";"0.832696956970229"
"2021-02-11";"0.8311395437090627"
"2021-02-10";"0.826467303925564"
"2021-02-09";"0.8228333396495093"
"2021-02-08";"0.8191993753734547"
"2021-02-07";"0.8129697223287896"
"2021-02-06";"0.8057017937766805"
"2021-02-05";"0.8015486917469037"
"2021-02-04";"0.7979147274708491"
"2021-02-03";"0.7927233499336283"
"2021-02-02";"0.7880511101501295"
"2021-02-01";"0.7781874928294097"
"2021-01-31";"0.7724769775384669"
"2021-01-30";"0.7641707734789134"
"2021-01-29";"0.761055946956581"
"2021-01-28";"0.75586456941936"
"2021-01-27";"0.7480775031135287"
"2021-01-26";"0.7397712990539752"
"2021-01-25";"0.7356181970241985"
"2021-01-24";"0.7304268194869776"
"2021-01-23";"0.7216014776737022"
"2021-01-22";"0.7153718246290371"
"2021-01-21";"0.7112187225992604"
"2021-01-20";"0.6997976920173745"
"2021-01-19";"0.6935680389727095"
"2021-01-18";"0.6883766614354886"
"2021-01-17";"0.6800704573759352"
"2021-01-16";"0.673321666577548"
"2021-01-15";"0.6665728757791609"
"2021-01-14";"0.6619006359956621"
"2021-01-13";"0.656190120704719"
"2021-01-12";"0.6437308146153891"
"2021-01-11";"0.6411351258467786"
"2021-01-10";"0.6323097840335031"
"2021-01-09";"0.6234844422202276"
"2021-01-08";"0.6203696156978951"
"2021-01-07";"0.6156973759143963"
"2021-01-06";"0.608429447362287"
"2021-01-05";"0.6016806565638999"
"2021-01-04";"0.5990849677952895"
"2021-01-03";"0.5944127280117906"
"2021-01-02";"0.5933744525043465"
"2021-01-01";"0.5840299729373488"
"2020-12-31";"0.5829640879508577"
"2020-12-30";"0.5767012687427913"
"2020-12-29";"0.5746136623401025"
"2020-12-28";"0.5657413351286749"
"2020-12-27";"0.5448652711017865"
"2020-12-26";"0.5427776646990977"
"2020-12-25";"0.5412119598970809"
"2020-12-24";"0.5359929438903589"
"2020-12-23";"0.5349491406890146"
"2020-12-22";"0.5307739278836368"
"2020-12-21";"0.5208577974708648"
"2020-12-20";"0.5140730766621262"
"2020-12-19";"0.5020693398466654"
"2020-12-18";"0.501547438245993"
"2020-12-17";"0.48797799662851565"
"2020-12-16";"0.4806713742191047"
"2020-12-15";"0.4723209486083494"
"2020-12-14";"0.4624048181955774"
"2020-12-13";"0.45405439258482205"
"2020-12-12";"0.4399630493666724"
"2020-12-11";"0.438919246165328"
"2020-12-10";"0.43056882055457263"
"2020-12-09";"0.42534980454785054"
"2020-12-08";"0.4175212805377674"
"2020-12-07";"0.4055175437223066"
"2020-12-06";"0.3976890197122234"
"2020-12-05";"0.3773348572860073"
"2020-12-04";"0.37629105408466285"
"2020-12-03";"0.37524725088331845"
"2020-12-02";"0.36324351406785765"
"2020-12-01";"0.341845548440297"
"2020-11-30";"0.339236040436936"
"2020-11-29";"0.3329732212288695"
"2020-11-28";"0.3287980084234918"
"2020-11-27";"0.32357899241676974"
"2020-11-26";"0.3214913860140809"
"2020-11-25";"0.31157525560130894"
"2020-11-24";"0.3011372235878647"
"2020-11-23";"0.2990496171851759"
"2020-11-22";"0.2849582739670262"
"2020-11-21";"0.27608594675559867"
"2020-11-20";"0.27608594675559867"
"2020-11-19";"0.27191073395022103"
"2020-11-18";"0.26669171794349894"
"2020-11-17";"0.2630384067387935"
"2020-11-16";"0.25625368593005476"
"2020-11-15";"0.24633755551728279"
"2020-11-14";"0.23589952350383858"
"2020-11-13";"0.23589952350383858"
"2020-11-12";"0.2301586058964443"
"2020-11-11";"0.2259833930910666"
"2020-11-10";"0.22389578668837776"
"2020-11-09";"0.21867677068165567"
"2020-11-08";"0.21606726267829462"
"2020-11-07";"0.2087606402688837"
"2020-11-06";"0.2087606402688837"
"2020-11-05";"0.2082387386682115"
"2020-11-04";"0.2030197226614894"
"2020-11-03";"0.2024978210608172"
"2020-11-02";"0.19832260825543951"
"2020-11-01";"0.18684077304065091"
"2020-10-31";"0.18475316663796207"
"2020-10-30";"0.18370936343661767"
"2020-10-29";"0.18162175703392883"
"2020-10-28";"0.1758808394265345"
"2020-10-27";"0.169618020218468"
"2020-10-26";"0.16700851221510696"
"2020-10-25";"0.16648661061443476"
"2020-10-24";"0.16648661061443476"
"2020-10-23";"0.16544280741309034"
"2020-10-22";"0.1628332994097293"
"2020-10-21";"0.15709238180233498"
"2020-10-20";"0.15657048020166278"
"2020-10-19";"0.15500477539964613"
"2020-10-18";"0.15500477539964613"
"2020-10-17";"0.1513514641949407"
"2020-10-16";"0.1508295625942685"
"2020-10-15";"0.14769815299023523"
"2020-10-14";"0.147176251389563"
"2020-10-13";"0.1461324481882186"
"2020-10-12";"0.14456674338620196"
"2020-10-11";"0.14456674338620196"
"2020-10-10";"0.14456674338620196"
"2020-10-09";"0.1424791369835131"
"2020-10-08";"0.13934772737947987"
"2020-10-07";"0.13726012097679102"
"2020-10-06";"0.13673821937611882"
"2020-10-05";"0.13621631777544663"
"2020-10-04";"0.13517251457410218"
"2020-10-03";"0.13308490817141339"
"2020-10-02";"0.13204110497006893"
"2020-10-01";"0.13151920336939674"
"2020-09-30";"0.1304754001680523"
"2020-09-29";"0.1304754001680523"
"2020-09-28";"0.1283877937653635"
"2020-09-27";"0.12734399056401904"
"2020-09-26";"0.12734399056401904"
"2020-09-25";"0.12682208896334685"
"2020-09-24";"0.12682208896334685"
"2020-09-23";"0.1252563841613302"
"2020-09-22";"0.1236906793593136"
"2020-09-21";"0.12316877775864139"
"2020-09-20";"0.12264687615796917"
"2020-09-19";"0.12212497455729696"
"2020-09-18";"0.12160307295662476"
"2020-09-17";"0.12003736815460814"
"2020-09-16";"0.12003736815460814"
"2020-09-15";"0.12003736815460814"
"2020-09-14";"0.12003736815460814"
"2020-09-13";"0.12003736815460814"
"2020-09-12";"0.11951546655393591"
"2020-09-11";"0.11794976175191929"
"2020-09-10";"0.11690595855057487"
"2020-09-09";"0.11638405694990267"
"2020-09-08";"0.11638405694990267"
"2020-09-07";"0.11586215534923044"
"2020-09-06";"0.11064313934250836"
"2020-09-05";"0.11012123774183616"
"2020-09-04";"0.11012123774183616"
"2020-09-03";"0.11012123774183616"
"2020-09-02";"0.11012123774183616"
"2020-09-01";"0.11012123774183616"
"2020-08-31";"0.10959933614116395"
