"Datum";"Niederösterreich"
"2022-04-15";"1.7371104560529491"
"2022-04-14";"1.7353546166431921"
"2022-04-13";"1.7341840570366873"
"2022-04-12";"1.733598777233435"
"2022-04-11";"1.7324282176269303"
"2022-04-10";"1.7306723782171731"
"2022-04-09";"1.7271606993976594"
"2022-04-08";"1.7259901397911546"
"2022-04-07";"1.7177962225456218"
"2022-04-06";"1.7160403831358648"
"2022-04-05";"1.713113984119603"
"2022-04-04";"1.7072611860870797"
"2022-04-03";"1.7066759062838275"
"2022-04-02";"1.6961408698252851"
"2022-04-01";"1.693799750612276"
"2022-03-31";"1.692043911202519"
"2022-03-30";"1.6908733515960142"
"2022-03-29";"1.6873616727765002"
"2022-03-28";"1.685605833366743"
"2022-03-27";"1.6832647141537336"
"2022-03-26";"1.5720615515357887"
"2022-03-25";"1.490122379080461"
"2022-03-24";"1.3467288272836373"
"2022-03-23";"1.3426318686608711"
"2022-03-22";"1.3414613090543663"
"2022-03-21";"1.3408760292511142"
"2022-03-20";"1.3402907494478618"
"2022-03-19";"1.3397054696446093"
"2022-03-18";"1.3385349100381048"
"2022-03-17";"1.3385349100381048"
"2022-03-16";"1.3379496302348524"
"2022-03-15";"1.3367790706283476"
"2022-03-14";"1.3361937908250954"
"2022-03-13";"1.3344379514153382"
"2022-03-12";"1.333852671612086"
"2022-03-11";"1.3326821120055812"
"2022-03-10";"1.3326821120055812"
"2022-03-09";"1.3320968322023288"
"2022-03-08";"1.3315115523990766"
"2022-03-07";"1.3279998735795624"
"2022-03-06";"1.3262440341698054"
"2022-03-05";"1.3239029149567962"
"2022-03-04";"1.3221470755470393"
"2022-03-03";"1.3221470755470393"
"2022-03-02";"1.3221470755470393"
"2022-03-01";"1.308100360268983"
"2022-02-28";"1.3057592410559735"
"2022-02-27";"1.3034181218429641"
"2022-02-26";"1.2981506036136932"
"2022-02-25";"1.296394764203936"
"2022-02-24";"1.2958094844006838"
"2022-02-23";"1.2940536449909266"
"2022-02-22";"1.291127245974665"
"2022-02-21";"1.289371406564908"
"2022-02-20";"1.2887861267616556"
"2022-02-19";"1.287615567155151"
"2022-02-18";"1.287615567155151"
"2022-02-17";"1.2852744479421416"
"2022-02-16";"1.2835186085323846"
"2022-02-15";"1.2829333287291322"
"2022-02-14";"1.2805922095161228"
"2022-02-13";"1.2800069297128704"
"2022-02-12";"1.279421649909618"
"2022-02-11";"1.277665810499861"
"2022-02-10";"1.2764952508933565"
"2022-02-09";"1.275909971090104"
"2022-02-08";"1.274154131680347"
"2022-02-07";"1.274154131680347"
"2022-02-06";"1.274154131680347"
"2022-02-05";"1.27239829227059"
"2022-02-04";"1.27239829227059"
"2022-02-03";"1.271813012467338"
"2022-02-02";"1.2712277326640855"
"2022-02-01";"1.270642452860833"
"2022-01-31";"1.2700571730575807"
"2022-01-30";"1.2694718932543285"
"2022-01-29";"1.2694718932543285"
"2022-01-28";"1.2683013336478237"
"2022-01-27";"1.2677160538445713"
"2022-01-26";"1.2665454942380667"
"2022-01-25";"1.2659602144348143"
"2022-01-24";"1.265374934631562"
"2022-01-23";"1.2642043750250573"
"2022-01-22";"1.2642043750250573"
"2022-01-21";"1.263619095221805"
"2022-01-20";"1.263619095221805"
"2022-01-19";"1.2630338154185525"
"2022-01-18";"1.2624485356153003"
"2022-01-17";"1.2624485356153003"
"2022-01-16";"1.2612779760087955"
"2022-01-15";"1.2601074164022907"
"2022-01-14";"1.2595221365990386"
"2022-01-13";"1.2583515769925337"
"2022-01-12";"1.2583515769925337"
"2022-01-11";"1.2577662971892813"
"2022-01-10";"1.2571810173860292"
"2022-01-09";"1.25483989817302"
"2022-01-08";"1.2530840587632628"
"2022-01-07";"1.2530840587632628"
"2022-01-06";"1.2530840587632628"
"2022-01-05";"1.2507429395502534"
"2022-01-04";"1.2501576597470012"
"2022-01-03";"1.248401820337244"
"2022-01-02";"1.2472312607307394"
"2022-01-01";"1.2472312607307394"
"2021-12-31";"1.2573476808248578"
"2021-12-30";"1.2567576537573661"
"2021-12-29";"1.2543975454873992"
"2021-12-28";"1.2520374372174323"
"2021-12-27";"1.250267356014957"
"2021-12-26";"1.2473172206774985"
"2021-12-25";"1.2449571124075318"
"2021-12-24";"1.2443670853400401"
"2021-12-23";"1.2443670853400401"
"2021-12-22";"1.2431870312050566"
"2021-12-21";"1.2372867605301392"
"2021-12-20";"1.2349266522601725"
"2021-12-19";"1.2243061650453215"
"2021-12-18";"1.2225360838428463"
"2021-12-17";"1.2225360838428463"
"2021-12-16";"1.2201759755728794"
"2021-12-15";"1.2119155966279953"
"2021-12-14";"1.2089654612905367"
"2021-12-13";"1.2071953800880617"
"2021-12-12";"1.201885136480636"
"2021-12-11";"1.1971649199407024"
"2021-12-10";"1.193624757535752"
"2021-12-09";"1.187134459793343"
"2021-12-08";"1.176513972578492"
"2021-12-07";"1.1741538643085252"
"2021-12-06";"1.1712037289710664"
"2021-12-05";"1.1658934853636411"
"2021-12-04";"1.157633106418757"
"2021-12-03";"1.1546829710812982"
"2021-12-02";"1.1476026462713977"
"2021-12-01";"1.1446525109339392"
"2021-11-30";"1.1422924026639723"
"2021-11-29";"1.1328519695841046"
"2021-11-28";"1.121641455301762"
"2021-11-27";"1.1163312116943365"
"2021-11-26";"1.1145611304918612"
"2021-11-25";"1.112791049289386"
"2021-11-24";"1.1098409139519276"
"2021-11-23";"1.102170562074535"
"2021-11-22";"1.0927301289946676"
"2021-11-21";"1.0868298583197504"
"2021-11-20";"1.0844697500497835"
"2021-11-19";"1.0821096417798168"
"2021-11-18";"1.0803395605773416"
"2021-11-17";"1.0750293169699159"
"2021-11-16";"1.0738492628349325"
"2021-11-15";"1.0691290462949987"
"2021-11-14";"1.0667689380250318"
"2021-11-13";"1.0655888838900485"
"2021-11-12";"1.0632287756200816"
"2021-11-11";"1.0632287756200816"
"2021-11-10";"1.0620487214850982"
"2021-11-09";"1.057918532012656"
"2021-11-08";"1.052018261337739"
"2021-11-07";"1.0514282342702472"
"2021-11-06";"1.049658153067772"
"2021-11-05";"1.0490681260002803"
"2021-11-04";"1.0484780989327884"
"2021-11-03";"1.0408077470553962"
"2021-11-02";"1.039037665852921"
"2021-11-01";"1.0360875305154624"
"2021-10-31";"1.0337274222454955"
"2021-10-30";"1.0325473681105122"
"2021-10-29";"1.0313673139755286"
"2021-10-28";"1.0313673139755286"
"2021-10-27";"1.030777286908037"
"2021-10-26";"1.0290072057055617"
"2021-10-25";"1.0272371245030865"
"2021-10-24";"1.0266470974355948"
"2021-10-23";"1.0254670433006112"
"2021-10-22";"1.0254670433006112"
"2021-10-21";"1.0254670433006112"
"2021-10-20";"1.0254670433006112"
"2021-10-19";"1.024286989165628"
"2021-10-18";"1.0225169079631529"
"2021-10-17";"1.0219268808956612"
"2021-10-16";"1.020156799693186"
"2021-10-15";"1.020156799693186"
"2021-10-14";"1.020156799693186"
"2021-10-13";"1.0195667726256943"
"2021-10-12";"1.0189767455582024"
"2021-10-11";"1.0183867184907107"
"2021-10-10";"1.017796691423219"
"2021-10-09";"1.0172066643557272"
"2021-10-08";"1.0172066643557272"
"2021-10-07";"1.0172066643557272"
"2021-10-06";"1.0166166372882355"
"2021-10-05";"1.0154365831532521"
"2021-10-04";"1.0148465560857605"
"2021-10-03";"1.0136665019507771"
"2021-10-02";"1.0113063936808102"
"2021-10-01";"1.009536312478335"
"2021-09-30";"1.009536312478335"
"2021-09-29";"1.009536312478335"
"2021-09-28";"1.0089462854108433"
"2021-09-27";"1.0083562583433514"
"2021-09-26";"1.0065861771408762"
"2021-09-25";"1.0065861771408762"
"2021-09-24";"1.0065861771408762"
"2021-09-23";"1.0065861771408762"
"2021-09-22";"1.0059961500733845"
"2021-09-21";"1.0059961500733845"
"2021-09-20";"1.0059961500733845"
"2021-09-19";"1.0054061230058928"
"2021-09-18";"1.0054061230058928"
"2021-09-17";"1.0054061230058928"
"2021-09-16";"1.0054061230058928"
"2021-09-15";"1.0048160959384014"
"2021-09-14";"1.0048160959384014"
"2021-09-13";"1.0042260688709095"
"2021-09-12";"1.0036360418034178"
"2021-09-11";"1.0036360418034178"
"2021-09-10";"1.0036360418034178"
"2021-09-09";"1.0036360418034178"
"2021-09-08";"1.0030460147359261"
"2021-09-07";"1.0030460147359261"
"2021-09-06";"1.0018659606009426"
"2021-09-05";"1.001275933533451"
"2021-09-04";"1.001275933533451"
"2021-09-03";"1.001275933533451"
"2021-09-02";"1.001275933533451"
"2021-09-01";"0.998915825263484"
"2021-08-31";"0.9983257981959921"
"2021-08-30";"0.9983257981959921"
"2021-08-29";"0.9971457440610089"
"2021-08-28";"0.9971457440610089"
"2021-08-27";"0.9971457440610089"
"2021-08-26";"0.9971457440610089"
"2021-08-25";"0.9965557169935172"
"2021-08-24";"0.9965557169935172"
"2021-08-23";"0.9965557169935172"
"2021-08-22";"0.9959656899260253"
"2021-08-21";"0.9959656899260253"
"2021-08-20";"0.9959656899260253"
"2021-08-19";"0.9959656899260253"
"2021-08-18";"0.9959656899260253"
"2021-08-17";"0.9959656899260253"
"2021-08-16";"0.9959656899260253"
"2021-08-15";"0.9959656899260253"
"2021-08-14";"0.9959656899260253"
"2021-08-13";"0.9959656899260253"
"2021-08-12";"0.9959656899260253"
"2021-08-11";"0.9959656899260253"
"2021-08-10";"0.994785635791042"
"2021-08-09";"0.994785635791042"
"2021-08-08";"0.9941956087235501"
"2021-08-07";"0.9936055816560584"
"2021-08-06";"0.9936055816560584"
"2021-08-05";"0.9930155545885668"
"2021-08-04";"0.9924255275210752"
"2021-08-03";"0.9918355004535833"
"2021-08-02";"0.9918355004535833"
"2021-08-01";"0.9906554463185999"
"2021-07-31";"0.990065419251108"
"2021-07-30";"0.990065419251108"
"2021-07-29";"0.990065419251108"
"2021-07-28";"0.990065419251108"
"2021-07-27";"0.9894753921836164"
"2021-07-26";"0.9877053109811412"
"2021-07-25";"0.9871152839136496"
"2021-07-24";"0.9871152839136496"
"2021-07-23";"0.9871152839136496"
"2021-07-22";"0.9871152839136496"
"2021-07-21";"0.9871152839136496"
"2021-07-20";"0.9871152839136496"
"2021-07-19";"0.9865252568461579"
"2021-07-18";"0.9865252568461579"
"2021-07-17";"0.9865252568461579"
"2021-07-16";"0.9865252568461579"
"2021-07-15";"0.9865252568461579"
"2021-07-14";"0.9865252568461579"
"2021-07-13";"0.9853452027111743"
"2021-07-12";"0.9847551756436826"
"2021-07-11";"0.9847551756436826"
"2021-07-10";"0.9847551756436826"
"2021-07-09";"0.9847551756436826"
"2021-07-08";"0.9847551756436826"
"2021-07-07";"0.9847551756436826"
"2021-07-06";"0.9835751215086992"
"2021-07-05";"0.9823950673737158"
"2021-07-04";"0.9812150132387323"
"2021-07-03";"0.9782648779012738"
"2021-07-02";"0.9782648779012738"
"2021-07-01";"0.9782648779012738"
"2021-06-30";"0.9770848237662902"
"2021-06-29";"0.9770848237662902"
"2021-06-28";"0.9770848237662902"
"2021-06-27";"0.9770848237662902"
"2021-06-26";"0.9770848237662902"
"2021-06-25";"0.9764947966987986"
"2021-06-24";"0.9764947966987986"
"2021-06-23";"0.9764947966987986"
"2021-06-22";"0.9764947966987986"
"2021-06-21";"0.9764947966987986"
"2021-06-20";"0.9759047696313068"
"2021-06-19";"0.9759047696313068"
"2021-06-18";"0.9759047696313068"
"2021-06-17";"0.9759047696313068"
"2021-06-16";"0.9759047696313068"
"2021-06-15";"0.9753147425638151"
"2021-06-14";"0.97354466136134"
"2021-06-13";"0.97354466136134"
"2021-06-12";"0.9723646072263565"
"2021-06-11";"0.9723646072263565"
"2021-06-10";"0.9717745801588648"
"2021-06-09";"0.9711845530913731"
"2021-06-08";"0.9705945260238813"
"2021-06-07";"0.9705945260238813"
"2021-06-06";"0.9700044989563896"
"2021-06-05";"0.9700044989563896"
"2021-06-04";"0.9688244448214062"
"2021-06-03";"0.9688244448214062"
"2021-06-02";"0.9682344177539145"
"2021-06-01";"0.967054363618931"
"2021-05-31";"0.9664643365514393"
"2021-05-30";"0.9652842824164558"
"2021-05-29";"0.9635142012139807"
"2021-05-28";"0.962924174146489"
"2021-05-27";"0.9623341470789972"
"2021-05-26";"0.9611540929440138"
"2021-05-25";"0.9605640658765221"
"2021-05-24";"0.9599740388090303"
"2021-05-23";"0.9593840117415386"
"2021-05-22";"0.9582039576065552"
"2021-05-21";"0.9540737681341132"
"2021-05-20";"0.9528937139991297"
"2021-05-19";"0.9499435786616711"
"2021-05-18";"0.948173497459196"
"2021-05-17";"0.948173497459196"
"2021-05-17";"0.948173497459196"
"2021-05-16";"0.9464034162567208"
"2021-05-15";"0.945813389189229"
"2021-05-14";"0.9446333350542456"
"2021-05-13";"0.944043307986754"
"2021-05-12";"0.9422732267842787"
"2021-05-11";"0.9422732267842787"
"2021-05-10";"0.9416831997167869"
"2021-05-09";"0.9405031455818035"
"2021-05-08";"0.9399131185143119"
"2021-05-07";"0.9387330643793285"
"2021-05-06";"0.9357829290418698"
"2021-05-05";"0.9340128478393946"
"2021-05-04";"0.9322427666369194"
"2021-05-03";"0.9298826583669526"
"2021-05-02";"0.9257524688945106"
"2021-05-01";"0.9245724147595271"
"2021-04-30";"0.9239823876920353"
"2021-04-29";"0.9222123064895602"
"2021-04-28";"0.9210322523545769"
"2021-04-27";"0.9174920899496264"
"2021-04-26";"0.9145419546121678"
"2021-04-25";"0.9110017922072176"
"2021-04-24";"0.9098217380722341"
"2021-04-23";"0.9086416839372506"
"2021-04-22";"0.9080516568697589"
"2021-04-21";"0.9056915485997921"
"2021-04-20";"0.9039214673973168"
"2021-04-19";"0.8980211967223996"
"2021-04-18";"0.8962511155199245"
"2021-04-17";"0.8927109531149741"
"2021-04-16";"0.8874007095075487"
"2021-04-15";"0.8856306283050736"
"2021-04-14";"0.880320384697648"
"2021-04-13";"0.876190195225206"
"2021-04-12";"0.8726500328202557"
"2021-04-11";"0.8602594644029294"
"2021-04-10";"0.8496389771880785"
"2021-04-09";"0.8466888418506199"
"2021-04-08";"0.8449187606481446"
"2021-04-07";"0.8425586523781778"
"2021-04-06";"0.8384284629057358"
"2021-04-05";"0.8319381651633269"
"2021-04-03";"0.8201376238134925"
"2021-04-02";"0.8189575696785091"
"2021-04-01";"0.8124672719361"
"2021-03-31";"0.8077470553961663"
"2021-03-30";"0.8059769741936911"
"2021-03-29";"0.804206892991216"
"2021-03-28";"0.8024368117887408"
"2021-03-27";"0.801846784721249"
"2021-03-26";"0.7988966493837905"
"2021-03-25";"0.797716595248807"
"2021-03-24";"0.7971265681813153"
"2021-03-23";"0.7959465140463319"
"2021-03-22";"0.7924063516413815"
"2021-03-21";"0.7900462433714147"
"2021-03-20";"0.7882761621689395"
"2021-03-19";"0.7817858644265305"
"2021-03-18";"0.7811958373590389"
"2021-03-17";"0.778835729089072"
"2021-03-16";"0.7752955666841217"
"2021-03-15";"0.7705753501441879"
"2021-03-14";"0.7699853230766962"
"2021-03-13";"0.7670351877392376"
"2021-03-12";"0.7629049982667955"
"2021-03-11";"0.7623149711993038"
"2021-03-10";"0.7611349170643203"
"2021-03-09";"0.7581847817268617"
"2021-03-08";"0.7570047275918783"
"2021-03-07";"0.7552346463894031"
"2021-03-06";"0.7528745381194362"
"2021-03-05";"0.7522845110519446"
"2021-03-04";"0.7487443486469941"
"2021-03-03";"0.746974267444519"
"2021-03-02";"0.7446141591745521"
"2021-03-01";"0.7434341050395686"
"2021-02-28";"0.7404839697021101"
"2021-02-27";"0.7387138884996348"
"2021-02-26";"0.7339936719597011"
"2021-02-25";"0.7328136178247178"
"2021-02-24";"0.7310435366222425"
"2021-02-23";"0.7292734554197673"
"2021-02-22";"0.7269133471498005"
"2021-02-21";"0.7239632118123419"
"2021-02-20";"0.7180629411374247"
"2021-02-19";"0.7168828870024413"
"2021-02-18";"0.7168828870024413"
"2021-02-17";"0.7145227787324743"
"2021-02-16";"0.7139327516649827"
"2021-02-15";"0.7127526975299993"
"2021-02-14";"0.7086225080575572"
"2021-02-13";"0.7056723727200985"
"2021-02-12";"0.7050823456526067"
"2021-02-11";"0.7015421832476565"
"2021-02-10";"0.7009521561801647"
"2021-02-09";"0.6991820749776897"
"2021-02-08";"0.696231939640231"
"2021-02-07";"0.6891516148303304"
"2021-02-06";"0.6862014794928717"
"2021-02-05";"0.6808912358854462"
"2021-02-04";"0.6791211546829711"
"2021-02-03";"0.6761710193455124"
"2021-02-02";"0.6738109110755456"
"2021-02-01";"0.670860775738087"
"2021-01-31";"0.6679106404006283"
"2021-01-30";"0.6631904238606946"
"2021-01-29";"0.6626003967932028"
"2021-01-28";"0.6608303155907278"
"2021-01-27";"0.656110099050794"
"2021-01-26";"0.6531599637133353"
"2021-01-25";"0.6484397471734016"
"2021-01-24";"0.6460796389034348"
"2021-01-23";"0.6395893411610257"
"2021-01-22";"0.6360491787560755"
"2021-01-21";"0.6330990434186168"
"2021-01-20";"0.6248386644737327"
"2021-01-19";"0.6142181772588817"
"2021-01-18";"0.6124480960564066"
"2021-01-17";"0.6089079336514562"
"2021-01-16";"0.6041877171115224"
"2021-01-15";"0.5912071216267046"
"2021-01-14";"0.588256986289246"
"2021-01-13";"0.5847168238842957"
"2021-01-12";"0.5835367697493122"
"2021-01-11";"0.5788165532093785"
"2021-01-10";"0.5658359577245605"
"2021-01-09";"0.556395524644693"
"2021-01-08";"0.5558054975772013"
"2021-01-07";"0.5516753081047593"
"2021-01-06";"0.5469550915648255"
"2021-01-05";"0.539874766754925"
"2021-01-04";"0.5339744960800077"
"2021-01-03";"0.5274841983375987"
"2021-01-02";"0.5339744960800077"
"2021-01-01";"0.5186337923252229"
"2020-12-31";"0.5196781432379919"
"2020-12-30";"0.5161227625544936"
"2020-12-29";"0.5113822549764959"
"2020-12-28";"0.5084194377402474"
"2020-12-27";"0.4989384225842522"
"2020-12-26";"0.48827228053375743"
"2020-12-25";"0.4941979150062545"
"2020-12-24";"0.48175408261401065"
"2020-12-23";"0.47701357503601305"
"2020-12-22";"0.4752358846942639"
"2020-12-21";"0.4503482199097763"
"2020-12-20";"0.4373118240702828"
"2020-12-19";"0.43138618959778574"
"2020-12-18";"0.42960849925603656"
"2020-12-17";"0.42546055512528863"
"2020-12-16";"0.41538697652204365"
"2020-12-15";"0.4100539054967963"
"2020-12-14";"0.40531339791879867"
"2020-12-13";"0.40294314412979987"
"2020-12-12";"0.3887216213958069"
"2020-12-11";"0.3833885503705595"
"2020-12-10";"0.3768703524508128"
"2020-12-09";"0.37272240832006487"
"2020-12-08";"0.3667967738475678"
"2020-12-07";"0.35909344903332163"
"2020-12-06";"0.3484273069828269"
"2020-12-05";"0.3413165456158304"
"2020-12-04";"0.3377611649323322"
"2020-12-03";"0.33420578424883396"
"2020-12-02";"0.3253173325400884"
"2020-12-01";"0.3146511904895937"
"2020-11-30";"0.2879858353633569"
"2020-11-29";"0.2382105057943817"
"2020-11-28";"0.2328774347691343"
"2020-11-27";"0.22695180029663725"
"2020-11-26";"0.22576667340213782"
"2020-11-25";"0.21391540445714374"
"2020-11-24";"0.19376824725065375"
"2020-11-23";"0.18547235898915787"
"2020-11-22";"0.17954672451666082"
"2020-11-21";"0.17184339970241463"
"2020-11-20";"0.16947314591341583"
"2020-11-19";"0.1682880190189164"
"2020-11-18";"0.16295494799366905"
"2020-11-17";"0.1457706080234276"
"2020-11-16";"0.13984497355093053"
"2020-11-15";"0.1374747197619317"
"2020-11-14";"0.13451190252568318"
"2020-11-13";"0.12266063358068907"
"2020-11-12";"0.11969781634444053"
"2020-11-11";"0.11495730876644289"
"2020-11-10";"0.11258705497744408"
"2020-11-09";"0.10903167429394583"
"2020-11-08";"0.10725398395219672"
"2020-11-07";"0.10666142050494701"
"2020-11-06";"0.10606885705769732"
"2020-11-05";"0.1042911667159482"
"2020-11-04";"0.10192091292694937"
"2020-11-03";"0.10192091292694937"
"2020-11-02";"0.10014322258520025"
"2020-11-01";"0.0948101515599529"
"2020-10-31";"0.0942175881127032"
"2020-10-30";"0.0942175881127032"
"2020-10-29";"0.09362502466545349"
"2020-10-28";"0.09243989777095409"
"2020-10-27";"0.08947708053470556"
"2020-10-26";"0.08769939019295644"
"2020-10-25";"0.08710682674570673"
"2020-10-24";"0.08592169985120732"
"2020-10-23";"0.08592169985120732"
"2020-10-22";"0.0853291364039576"
"2020-10-21";"0.08473657295670792"
"2020-10-20";"0.08295888261495879"
"2020-10-19";"0.08236631916770909"
"2020-10-18";"0.08236631916770909"
"2020-10-17";"0.08177375572045938"
"2020-10-16";"0.08177375572045938"
"2020-10-15";"0.08177375572045938"
"2020-10-14";"0.08118119227320968"
"2020-10-13";"0.07999606537871026"
"2020-10-12";"0.07999606537871026"
"2020-10-11";"0.07999606537871026"
"2020-10-10";"0.07881093848421085"
"2020-10-09";"0.07881093848421085"
"2020-10-08";"0.07170017711721438"
"2020-10-07";"0.07170017711721438"
"2020-10-06";"0.06932992332821557"
"2020-10-05";"0.06873735988096585"
"2020-10-04";"0.06873735988096585"
"2020-10-03";"0.06873735988096585"
"2020-10-02";"0.06814479643371615"
"2020-10-01";"0.06814479643371615"
"2020-09-30";"0.06755223298646644"
"2020-09-29";"0.06695966953921673"
"2020-09-28";"0.06636710609196704"
"2020-09-27";"0.06577454264471733"
"2020-09-26";"0.06577454264471733"
"2020-09-25";"0.06577454264471733"
"2020-09-24";"0.06577454264471733"
"2020-09-23";"0.06518197919746761"
"2020-09-22";"0.06518197919746761"
"2020-09-21";"0.06518197919746761"
"2020-09-20";"0.06518197919746761"
"2020-09-19";"0.06518197919746761"
"2020-09-18";"0.06518197919746761"
"2020-09-17";"0.06518197919746761"
"2020-09-16";"0.06518197919746761"
"2020-09-15";"0.06518197919746761"
"2020-09-14";"0.06518197919746761"
"2020-09-13";"0.06458941575021791"
"2020-09-12";"0.06458941575021791"
"2020-09-11";"0.06458941575021791"
"2020-09-10";"0.06458941575021791"
"2020-09-09";"0.06458941575021791"
"2020-09-08";"0.06458941575021791"
"2020-09-07";"0.06458941575021791"
"2020-09-06";"0.06458941575021791"
"2020-09-05";"0.06458941575021791"
"2020-09-04";"0.06458941575021791"
"2020-09-03";"0.06458941575021791"
"2020-09-02";"0.06399685230296821"
"2020-09-01";"0.06399685230296821"
"2020-08-31";"0.06399685230296821"
